timeAdapting,timeNonAdapting,timeOffline,quadraticAdapting,quadraticNonAdapting,quadraticOffline,meanSquaredAdapting,meanSquaredNonAdapting,meanSquaredOffline
1097.0,548.0,549.0,0.2814445495605469,0.28123149275779724,0.28123149275779724,789.2852223842538,789.0079019682748,789.0079019682748
1097.0,1097.0,1097.0,0.3851553201675415,0.38283148407936096,0.38283148407936096,-1050.9045407020803,-1049.0112016425364,-1049.0112016425364
1097.0,549.0,548.0,0.7014058828353882,0.7036183476448059,0.7036183476448059,-1127.8912031620566,-1131.626324623654,-1131.626324623654
1098.0,1097.0,549.0,0.8620179295539856,0.8642622232437134,0.8642622232437134,744.5256774761965,748.3180268343513,748.3180268343513
1097.0,1097.0,1097.0,0.7552318572998047,0.7460393905639648,0.7460393905639648,-7.368674355331677,-17.639279391525633,-17.639279391525633
1097.0,1097.0,1097.0,0.9129335880279541,0.9108434915542603,0.9108434915542603,-2165.356876249408,-2161.3797496566285,-2161.3797496566285
1097.0,1097.0,548.0,0.16211289167404175,0.16280338168144226,0.16280338168144226,-327.23869328891897,-326.5377630980979,-326.5377630980979
1097.0,1097.0,549.0,0.5419169664382935,0.5381940007209778,0.5381940007209778,-901.7194797013663,-900.3218833179421,-900.3218833179421
549.0,549.0,549.0,0.8265992403030396,0.8256149888038635,0.8256149888038635,-3158.8863780997112,-3155.764399069042,-3155.764399069042
1097.0,549.0,1097.0,0.7552318572998047,0.7460393905639648,0.7460393905639648,-314.3686743553317,-324.63927939152563,-324.63927939152563
1097.0,1098.0,1097.0,0.6724404096603394,0.6722177863121033,0.6722177863121033,-443.1406667635547,-446.777898551858,-446.777898551858
548.0,549.0,548.0,0.6893819570541382,0.6902415156364441,0.6902415156364441,1183.6431237505922,1187.6202503433715,1187.6202503433715
548.0,549.0,548.0,0.7624919414520264,0.7618229389190674,0.7618229389190674,-2398.6431088384334,-2400.106916559391,-2400.106916559391
1097.0,549.0,549.0,0.42951101064682007,0.4310557544231415,0.4310557544231415,485.44643223977164,487.2569372879425,487.2569372879425
1097.0,549.0,548.0,1.0076251029968262,1.0068647861480713,1.0068647861480713,2529.4464322397716,2531.2569372879425,2531.2569372879425
1097.0,549.0,548.0,0.4695058763027191,0.4704648554325104,0.4704648554325104,-1752.14265496414,-1755.777898551858,-1755.777898551858
548.0,1097.0,1097.0,0.6403341293334961,0.6416550874710083,0.6416550874710083,2552.815474812084,2551.480243391189,2551.480243391189
549.0,549.0,549.0,0.6589946746826172,0.6604269742965698,0.6604269742965698,1707.3859035009905,1710.9218502345607,1710.9218502345607
1098.0,1097.0,0.0,0.38560670614242554,0.3854126036167145,0.3854126036167145,227.7147443637432,228.52997795083775,228.52997795083775
1097.0,549.0,1098.0,0.5411036610603333,0.5409635901451111,0.5409635901451111,567.2770627278524,565.8445594139603,565.8445594139603
549.0,1097.0,1098.0,0.38494211435317993,0.38283148407936096,0.38283148407936096,-981.7419584385607,-980.0112016425364,-980.0112016425364
548.0,549.0,549.0,0.5959407091140747,0.5947989821434021,0.5947989821434021,-1048.9603276494308,-1048.090287090813,-1048.090287090813
549.0,1097.0,548.0,0.538203775882721,0.5462809801101685,0.5462809801101685,-205.11762853147957,-191.66021021788947,-191.66021021788947
548.0,548.0,548.0,0.5787947773933411,0.5821927785873413,0.5821927785873413,1708.297627470753,1712.533355061752,1712.533355061752
1097.0,1097.0,548.0,0.7568612098693848,0.7584263682365417,0.7584263682365417,-989.3540172157273,-991.4065931789037,-991.4065931789037
548.0,549.0,549.0,0.38560670614242554,0.3854126036167145,0.3854126036167145,-628.2852556362568,-627.4700220491623,-627.4700220491623
548.0,548.0,549.0,0.7322718501091003,0.7350208163261414,0.7350208163261414,-1116.856906930634,-1120.730275871474,-1120.730275871474
549.0,549.0,1098.0,0.7225353717803955,0.7210661768913269,0.7210661768913269,-744.5535677602284,-742.7430627120575,-742.7430627120575
1097.0,548.0,549.0,0.4695058763027191,0.4704648554325104,0.4704648554325104,-789.1426549641401,-792.777898551858,-792.777898551858
1097.0,548.0,1097.0,0.7290753126144409,0.7294820547103882,0.7294820547103882,-820.9603276494308,-820.090287090813,-820.090287090813
548.0,548.0,0.0,0.38560670614242554,0.3854126036167145,0.3854126036167145,-73.2852556362568,-72.47002204916225,-72.47002204916225
1097.0,1097.0,1097.0,0.5091380476951599,0.5086479187011719,0.5086479187011719,470.10116974343646,469.58890442766005,469.58890442766005
1097.0,1097.0,549.0,0.34356680512428284,0.3429968059062958,0.3429968059062958,-217.6268762005734,-218.2898455436898,-218.2898455436898
1097.0,548.0,549.0,0.42954355478286743,0.4310557544231415,0.4310557544231415,485.3743343160568,487.2569372879425,487.2569372879425
548.0,549.0,1097.0,0.643031895160675,0.641130268573761,0.641130268573761,991.4763190048852,990.9835485331305,990.9835485331305
1097.0,1098.0,1097.0,0.5650117993354797,0.5637526512145996,0.5637526512145996,-1880.8859688725188,-1876.6819731656487,-1876.6819731656487
1097.0,1097.0,549.0,0.6921107172966003,0.6946271657943726,0.6946271657943726,-2173.8675080958137,-2177.7692565164825,-2177.7692565164825
548.0,1097.0,549.0,0.6165049076080322,0.6161239147186279,0.6161239147186279,-128.8859688725188,-124.68197316564874,-124.68197316564874
1097.0,548.0,549.0,1.007555365562439,1.0068647861480713,1.0068647861480713,2522.374334316057,2524.2569372879425,2524.2569372879425
549.0,1097.0,549.0,0.786873459815979,0.7865924835205078,0.7865924835205078,1712.215184016206,1708.373675376346,1708.373675376346
549.0,1097.0,549.0,0.5370404124259949,0.535996675491333,0.535996675491333,852.3404667895074,848.2697241285259,848.2697241285259
2194.0,1646.0,1646.0,1.278794288635254,1.279590368270874,1.279590368270874,1831.628744810579,1832.08205466181,1832.08205466181
549.0,1097.0,548.0,1.164556860923767,1.1640698909759521,1.1640698909759521,2666.143380212111,2666.909712909187,2666.909712909187
1098.0,1097.0,1646.0,1.2116966247558594,1.2097342014312744,1.2097342014312744,2335.0133006824144,2331.882385732274,2331.882385732274
1097.0,549.0,548.0,0.7551714777946472,0.7571918964385986,0.7571918964385986,-2677.523680995115,-2678.0164514668695,-2678.0164514668695
548.0,549.0,548.0,0.7551714777946472,0.7571918964385986,0.7571918964385986,-1636.5236809951148,-1637.0164514668695,-1637.0164514668695
1097.0,549.0,1097.0,0.786873459815979,0.7865924835205078,0.7865924835205078,1507.215184016206,1503.373675376346,1503.373675376346
549.0,549.0,548.0,0.643031895160675,0.641130268573761,0.641130268573761,113.47631900488523,112.98354853313049,112.98354853313049
549.0,1097.0,549.0,1.0437625646591187,1.0441458225250244,1.0441458225250244,2119.3410061326676,2121.5223741341133,2121.5223741341133
1097.0,1097.0,1097.0,0.33262553811073303,0.3394565284252167,0.3394565284252167,-1147.43662372763,-1157.6392793915256,-1157.6392793915256
548.0,1097.0,1097.0,0.45432618260383606,0.4501948058605194,0.4501948058605194,-20.924297091428343,-26.10174822830413,-26.10174822830413
549.0,1097.0,549.0,0.0,0.0,0.0,119.86793033073332,119.86793033073332,119.86793033073332
1097.0,548.0,549.0,0.0,0.0,0.0,-66.13206966926668,-66.13206966926668,-66.13206966926668
1097.0,549.0,549.0,0.42952606081962585,0.4310557544231415,0.4310557544231415,485.24102899837635,487.2569372879425,487.2569372879425
549.0,1097.0,549.0,0.5217675566673279,0.5217684507369995,0.5217684507369995,246.74643130869345,250.62025034337148,250.62025034337148
549.0,548.0,548.0,0.7003194689750671,0.7012969255447388,0.7012969255447388,1730.9915274423502,1731.909712909187,1731.909712909187
548.0,1097.0,549.0,0.5409501194953918,0.5409635901451111,0.5409635901451111,1293.1433523878077,1291.8445594139603,1291.8445594139603
1097.0,549.0,549.0,0.23761294782161713,0.2379867434501648,0.2379867434501648,-1261.0535789386677,-1262.016721846333,-1262.016721846333
1097.0,548.0,549.0,0.7784854173660278,0.778378427028656,0.778378427028656,1973.7248825231081,1974.5299779508377,1974.5299779508377
1097.0,1097.0,1097.0,0.672475278377533,0.6722177863121033,0.6722177863121033,-611.9070050783048,-615.777898551858,-615.777898551858
1098.0,1097.0,1097.0,0.5157663822174072,0.5207350254058838,0.5207350254058838,-1521.1705031672464,-1526.5304284065414,-1526.5304284065414
1097.0,549.0,549.0,0.7225819826126099,0.7210661768913269,0.7210661768913269,-434.75897100162365,-432.7430627120575,-432.7430627120575
549.0,549.0,549.0,1.0491029024124146,1.0495978593826294,1.0495978593826294,-1754.2535686913066,-1750.3797496566285,-1750.3797496566285
1097.0,548.0,548.0,0.7014278173446655,0.7036183476448059,0.7036183476448059,-1285.9425878595484,-1289.626324623654,-1289.626324623654
1097.0,1098.0,1097.0,0.7013763785362244,0.7021616697311401,0.7021616697311401,-448.65556139525233,-449.2898455436898,-449.2898455436898
1097.0,549.0,548.0,0.7003194689750671,0.7012969255447388,0.7012969255447388,1546.9915274423502,1547.909712909187,1547.909712909187
1646.0,1097.0,1097.0,0.19946347177028656,0.2002592235803604,0.2002592235803604,-228.13824466323604,-231.23710464280157,-231.23710464280157
548.0,549.0,548.0,0.7321895956993103,0.7350208163261414,0.7350208163261414,-1556.7738324275006,-1560.730275871474,-1560.730275871474
2194.0,1098.0,2195.0,0.02487398125231266,0.02511819824576378,0.02511819824576378,-469.4932995900349,-470.48825040861993,-470.48825040861993
1097.0,1097.0,1097.0,1.2007014751434326,1.1952217817306519,1.1952217817306519,2258.636061830388,2248.3607206084744,2248.3607206084744
1098.0,548.0,549.0,1.0491029024124146,1.0495978593826294,1.0495978593826294,-1938.2535686913066,-1934.3797496566285,-1934.3797496566285
548.0,549.0,549.0,0.8210457563400269,0.8213984370231628,0.8213984370231628,-824.7325052961041,-824.9920980317252,-824.9920980317252
549.0,548.0,548.0,0.33601969480514526,0.3349449932575226,0.3349449932575226,-8.629866343603226,-10.99949345089226,-10.99949345089226
1097.0,549.0,549.0,0.4295254349708557,0.4310557544231415,0.4310557544231415,485.271668302481,487.2569372879425,487.2569372879425
1097.0,549.0,549.0,0.0,0.0,0.0,15.867930330733316,15.867930330733316,15.867930330733316
1098.0,549.0,1097.0,0.19938895106315613,0.2002592235803604,0.2002592235803604,-661.0015468557722,-664.2371046428016,-664.2371046428016
2194.0,1646.0,1645.0,0.16970427334308624,0.1716243177652359,0.1716243177652359,-616.9350372617064,-619.4017916985144,-619.4017916985144
548.0,1097.0,549.0,0.6429268717765808,0.641130268573761,0.641130268573761,1115.6233456622958,1114.9835485331305,1114.9835485331305
1097.0,549.0,549.0,0.4295254349708557,0.4310557544231415,0.4310557544231415,714.271668302481,716.2569372879425,716.2569372879425
549.0,549.0,548.0,0.7867149114608765,0.7865924835205078,0.7865924835205078,1604.1489427894921,1600.373675376346,1600.373675376346
1097.0,1646.0,1097.0,0.22829388082027435,0.2291240245103836,0.2291240245103836,-528.4903325893183,-531.1176142677259,-531.1176142677259
1097.0,1097.0,1097.0,0.5500261187553406,0.5485581755638123,0.5485581755638123,-926.9813961789541,-932.866938286943,-932.866938286943
2194.0,1645.0,1646.0,0.4936280846595764,0.49403834342956543,0.49403834342956543,-450.9484666595795,-451.41109557233995,-451.41109557233995
549.0,548.0,548.0,1.1398767232894897,1.1384295225143433,1.1384295225143433,-2054.728331697519,-2052.7430627120575,-2052.7430627120575
549.0,549.0,1097.0,1.0666382312774658,1.0654728412628174,1.0654728412628174,2055.9600852426947,2057.6317563741645,2057.6317563741645
1646.0,1646.0,1098.0,0.3847290873527527,0.38283148407936096,0.38283148407936096,-554.5794661614509,-553.0112016425364,-553.0112016425364
1097.0,1097.0,1097.0,0.654373049736023,0.6556957364082336,0.6556957364082336,-1127.0660640485094,-1129.0057453291502,-1129.0057453291502
1097.0,1097.0,549.0,0.3326089084148407,0.3394565284252167,0.3394565284252167,-1141.5282299430219,-1151.6392793915256,-1151.6392793915256
548.0,549.0,549.0,0.6005367636680603,0.6005485653877258,0.6005485653877258,472.83286732932993,470.5934068210963,470.5934068210963
549.0,548.0,1097.0,0.53700190782547,0.535996675491333,0.535996675491333,730.4234877371669,726.2697241285259,726.2697241285259
1098.0,548.0,549.0,0.5661109685897827,0.5654101967811584,0.5654101967811584,653.9339359514906,651.9942546708498,651.9942546708498
549.0,1097.0,1097.0,0.8209088444709778,0.8213984370231628,0.8213984370231628,-724.6482836909054,-724.9920980317252,-724.9920980317252
1097.0,1097.0,549.0,0.5374611616134644,0.5462809801101685,0.5462809801101685,843.4583128460135,857.3397897821105,857.3397897821105
1098.0,548.0,549.0,0.42944949865341187,0.4310557544231415,0.4310557544231415,485.3468346107038,487.2569372879425,487.2569372879425
549.0,1097.0,548.0,0.3359469175338745,0.3349449932575226,0.3349449932575226,-63.63741622788393,-65.99949345089226,-65.99949345089226
1097.0,1097.0,1097.0,0.6164657473564148,0.6161239147186279,0.6161239147186279,369.23238929349645,373.31802683435126,373.31802683435126
549.0,1097.0,549.0,0.7291030287742615,0.7294820547103882,0.7294820547103882,262.8336327786692,263.90971290918696,263.90971290918696
1097.0,548.0,548.0,0.738667368888855,0.7435864806175232,0.7435864806175232,-890.9903199933033,-892.1554405860397,-892.1554405860397
549.0,548.0,1097.0,0.5649823546409607,0.5637526512145996,0.5637526512145996,-1015.7676107065035,-1011.6819731656487,-1011.6819731656487
548.0,1098.0,549.0,0.7550781965255737,0.7571918964385986,0.7571918964385986,-1473.4486022262017,-1474.0164514668695,-1474.0164514668695
549.0,548.0,549.0,0.6894101500511169,0.6902415156364441,0.6902415156364441,1233.9611618138106,1237.6202503433715,1237.6202503433715
1097.0,1097.0,1645.0,0.36278799176216125,0.3646954596042633,0.3646954596042633,-941.7179217169578,-942.7710158055461,-942.7710158055461
548.0,1097.0,1097.0,0.8619481325149536,0.8642622232437134,0.8642622232437134,1130.2323892934965,1134.3180268343513,1134.3180268343513
1097.0,1097.0,1646.0,0.6321394443511963,0.6342906951904297,0.6342906951904297,546.5829362039385,547.9887983574636,547.9887983574636
1097.0,1097.0,1097.0,0.8290536999702454,0.8329384922981262,0.8329384922981262,-1080.4760746689553,-1086.726395902453,-1086.726395902453
1097.0,549.0,548.0,0.738667368888855,0.7435864806175232,0.7435864806175232,-1001.9903199933033,-1003.1554405860397,-1003.1554405860397
1097.0,1097.0,1097.0,0.45939403772354126,0.458760142326355,0.458760142326355,-1102.9519423031252,-1107.1392700460528,-1107.1392700460528
549.0,548.0,549.0,0.5217517614364624,0.5217684507369995,0.5217684507369995,812.9611618138106,816.6202503433715,816.6202503433715
1097.0,1097.0,1097.0,0.9105255603790283,0.9112246632575989,0.9112246632575989,-2464.053778382625,-2464.277614593938,-2464.277614593938
549.0,549.0,549.0,0.541490912437439,0.5381940007209778,0.5381940007209778,-885.4328248155093,-884.3218833179421,-884.3218833179421
549.0,549.0,1097.0,0.7291030287742615,0.7294820547103882,0.7294820547103882,-429.1663672213308,-428.09028709081304,-428.09028709081304
548.0,549.0,1097.0,1.0154619216918945,1.0196962356567383,1.0196962356567383,-2053.790581633165,-2060.322160869073,-2060.322160869073
1097.0,549.0,1097.0,0.38451623916625977,0.38283148407936096,0.38283148407936096,-840.4170637960615,-839.0112016425364,-839.0112016425364
548.0,549.0,548.0,0.42939889430999756,0.4310557544231415,0.4310557544231415,485.3162455998199,487.2569372879425,487.2569372879425
1097.0,1646.0,1098.0,0.33255326747894287,0.3394565284252167,0.3394565284252167,-810.4555488839487,-820.6392793915256,-820.6392793915256
1097.0,549.0,549.0,0.8207719326019287,0.8213984370231628,0.8213984370231628,-1417.5640761284917,-1417.9920980317252,-1417.9920980317252
1097.0,1097.0,1097.0,0.3797672986984253,0.38543203473091125,0.38543203473091125,-1226.6215267743269,-1228.232777955854,-1228.232777955854
1098.0,549.0,549.0,1.1471205949783325,1.1452584266662598,1.1452584266662598,3318.070070331506,3314.373675376346,3314.373675376346
1097.0,1097.0,548.0,0.9824446439743042,0.9808768630027771,0.9808768630027771,1138.090985315106,1134.222101448142,1134.222101448142
548.0,548.0,549.0,0.732107400894165,0.7350208163261414,0.7350208163261414,-1703.6907951649819,-1707.730275871474,-1707.730275871474
549.0,549.0,548.0,0.7499510049819946,0.7510662078857422,0.7510662078857422,-2501.2269427748024,-2504.541971305755,-2504.541971305755
1098.0,548.0,548.0,0.7289292216300964,0.7294820547103882,0.7294820547103882,-600.1386098326057,-599.090287090813,-599.090287090813
549.0,548.0,549.0,0.5552785396575928,0.553879976272583,0.553879976272583,248.07007033150603,244.373675376346,244.373675376346
1097.0,548.0,549.0,0.5217300057411194,0.5217684507369995,0.5217684507369995,198.82280312772446,202.62025034337148,202.62025034337148
548.0,548.0,548.0,0.6893597841262817,0.6902415156364441,0.6902415156364441,1111.8228031277245,1115.6202503433715,1115.6202503433715
15359.0,7131.0,5486.0,0.42709049582481384,0.42492562532424927,0.42492562532424927,-48.28417715385967,-55.32216086907283,-55.32216086907283
4388.0,5486.0,3292.0,0.33255326747894287,0.3394565284252167,0.3394565284252167,-1459.4555488839487,-1469.6392793915256,-1469.6392793915256
1097.0,1097.0,1098.0,0.33255326747894287,0.3394565284252167,0.3394565284252167,-663.4555488839487,-673.6392793915256,-673.6392793915256
548.0,548.0,548.0,0.5130067467689514,0.5118659734725952,0.5118659734725952,1213.7138042875204,1215.6317563741645,1215.6317563741645
1645.0,2194.0,1645.0,0.7656347751617432,0.7590163350105286,0.7590163350105286,1518.062064985609,1513.1795558090228,1513.1795558090228
1097.0,1097.0,549.0,0.70022052526474,0.7012969255447388,0.7012969255447388,1112.8613901673943,1113.909712909187,1113.909712909187
4388.0,3840.0,4937.0,1.0062381029129028,1.0014857053756714,1.0014857053756714,666.1254949240742,663.5982083014856,663.5982083014856
1097.0,1097.0,549.0,0.5960885286331177,0.5947989821434021,0.5947989821434021,-1750.1386098326057,-1749.090287090813,-1749.090287090813
1646.0,2743.0,2742.0,0.42934831976890564,0.4310557544231415,0.4310557544231415,485.2856601949752,487.2569372879425,487.2569372879425
1097.0,1645.0,2743.0,0.3323863446712494,0.3394565284252167,0.3394565284252167,-1151.2375786701468,-1161.6392793915256,-1161.6392793915256
1097.0,549.0,1097.0,0.9530450105667114,0.9516156315803528,0.9516156315803528,1027.6978596484441,1024.882385732274,1024.882385732274
1097.0,1646.0,2195.0,0.8871708512306213,0.8885807394981384,0.8885807394981384,-139.49448527529603,-140.22587713112353,-140.22587713112353
1097.0,2194.0,1646.0,0.6871558427810669,0.6844654679298401,0.6844654679298401,494.5364916572198,493.4802433911891,493.4802433911891
1097.0,1645.0,2194.0,0.3845754861831665,0.38283148407936096,0.38283148407936096,-826.4306314715159,-825.0112016425364,-825.0112016425364
548.0,1098.0,549.0,0.7319433093070984,0.7350208163261414,0.7350208163261414,-1096.493528527611,-1100.730275871474,-1100.730275871474
1098.0,549.0,1097.0,0.469461590051651,0.4704648554325104,0.4704648554325104,-1011.0574128560438,-1014.777898551858,-1014.777898551858
548.0,549.0,1097.0,0.6917462944984436,0.6946271657943726,0.6946271657943726,-2329.1772032208205,-2333.7692565164825,-2333.7692565164825
548.0,549.0,549.0,0.42934831976890564,0.4310557544231415,0.4310557544231415,413.2856601949752,415.2569372879425,415.2569372879425
1098.0,548.0,1097.0,0.7567628026008606,0.7584263682365417,0.7584263682365417,-1131.1562208819914,-1133.4065931789037,-1133.4065931789037
1097.0,1097.0,1097.0,0.3323863446712494,0.3394565284252167,0.3394565284252167,-1172.2375786701468,-1182.6392793915256,-1182.6392793915256
1098.0,1097.0,1097.0,0.7382481098175049,0.7435864806175232,0.7435864806175232,-323.81557698302186,-325.15544058603973,-325.15544058603973
2743.0,1097.0,1098.0,0.0,0.0,0.0,335.8679303307333,335.8679303307333,335.8679303307333
1097.0,1646.0,549.0,0.491472452878952,0.4964619576931,0.4964619576931,-114.42626072650091,-118.9989362332708,-118.9989362332708
1097.0,1097.0,1097.0,0.5217083692550659,0.5217684507369995,0.5217684507369995,-494.31550835258986,-490.3797496566285,-490.3797496566285
549.0,1098.0,549.0,0.7783194780349731,0.778378427028656,0.778378427028656,855.5979508725973,856.5299779508377,856.5299779508377
1646.0,2195.0,2194.0,0.6432582139968872,0.6351929903030396,0.6351929903030396,45.66818258785679,43.76722204414591,43.76722204414591
1646.0,1097.0,1097.0,0.5660820007324219,0.5654101967811584,0.5654101967811584,-682.9613876278286,-685.0057453291502,-685.0057453291502
1098.0,1646.0,1645.0,0.3323863446712494,0.3394565284252167,0.3394565284252167,-1537.2375786701468,-1547.6392793915256,-1547.6392793915256
1098.0,548.0,549.0,0.42924705147743225,0.4310557544231415,0.4310557544231415,485.22450020084943,487.2569372879425,487.2569372879425
1097.0,1097.0,1097.0,0.7549622654914856,0.7571918964385986,0.7571918964385986,-1838.3031748675921,-1839.0164514668695,-1839.0164514668695
1097.0,1097.0,1097.0,0.7650198936462402,0.7590163350105286,0.7590163350105286,1586.609376578117,1582.1795558090228,1582.1795558090228
549.0,1097.0,548.0,0.7092353105545044,0.7092756628990173,0.7092756628990173,-2073.5495049680394,-2074.519756608811,-2074.519756608811
1098.0,1646.0,549.0,0.8013190031051636,0.7969082593917847,0.7969082593917847,-1865.728242667794,-1867.1554405860397,-1867.1554405860397
1098.0,549.0,1097.0,0.5552296042442322,0.553879976272583,0.553879976272583,0.9324829255801887,-2.626324623654,-2.626324623654
1097.0,1646.0,1097.0,0.6164758801460266,0.6161239147186279,0.6161239147186279,-346.797297859649,-342.68197316564874,-342.68197316564874
1097.0,549.0,549.0,0.6893768310546875,0.6902415156364441,0.6902415156364441,1277.6674967540566,1281.6202503433715,1281.6202503433715
1097.0,1097.0,549.0,0.6543936133384705,0.6556957364082336,0.6556957364082336,-1117.9729197439046,-1120.0057453291502,-1120.0057453291502
548.0,549.0,549.0,0.6543936133384705,0.6556957364082336,0.6556957364082336,-1554.9729197439046,-1557.0057453291502,-1557.0057453291502
1097.0,10971.0,2743.0,0.28162214159965515,0.28123149275779724,0.28123149275779724,-251.4798826053525,-251.99209803172516,-251.99209803172516
1646.0,1097.0,2194.0,0.5148687362670898,0.5207350254058838,0.5207350254058838,-1742.1563963541907,-1748.5304284065414,-1748.5304284065414
2194.0,2194.0,2194.0,0.024852408096194267,0.02511819824576378,0.02511819824576378,-415.4051750917952,-416.48825040861993,-416.48825040861993
1097.0,549.0,1097.0,1.048936128616333,1.0495978593826294,1.0495978593826294,-937.3325032459434,-933.3797496566285,-933.3797496566285
2194.0,2194.0,2195.0,0.33221957087516785,0.3394565284252167,0.3394565284252167,-539.0197178373983,-549.6392793915256,-549.6392793915256
1098.0,1097.0,1097.0,0.16207805275917053,0.16280338168144226,0.16280338168144226,35.73798195216523,36.46223690190209,36.46223690190209
1645.0,1098.0,1097.0,0.8636166453361511,0.862736701965332,0.862736701965332,1646.034839131953,1660.3397897821105,1660.3397897821105
549.0,549.0,548.0,0.5216193199157715,0.5217684507369995,0.5217684507369995,485.66749675405663,489.6202503433715,489.6202503433715
1097.0,1097.0,1097.0,1.188249945640564,1.187307357788086,1.187307357788086,3148.703693904351,3144.269724128526,3144.269724128526
1097.0,1097.0,1097.0,0.5552296042442322,0.553879976272583,0.553879976272583,359.9324829255802,356.373675376346,356.373675376346
549.0,1097.0,549.0,0.42919647693634033,0.4310557544231415,0.4310557544231415,485.19392561029326,487.2569372879425,487.2569372879425
2194.0,2742.0,2194.0,0.6426699161529541,0.6351929903030396,0.6351929903030396,180.3982992626602,178.7672220441459,178.7672220441459
1097.0,2194.0,3291.0,0.46937331557273865,0.4704648554325104,0.4704648554325104,-1195.9396291495395,-1199.777898551858,-1199.777898551858
548.0,1097.0,548.0,0.1620432287454605,0.16280338168144226,0.16280338168144226,-37.28533779499867,-36.53776309809791,-36.53776309809791
1097.0,549.0,1097.0,0.16977792978286743,0.1716243177652359,0.1716243177652359,229.00023505650734,226.59820830148556,226.59820830148556
1098.0,1097.0,548.0,0.7867429852485657,0.7865924835205078,0.7865924835205078,1200.9621760414893,1197.373675376346,1197.373675376346
549.0,549.0,549.0,1.0435364246368408,1.043224573135376,1.043224573135376,-3420.2400015464204,-3421.277614593938,-3421.277614593938
1097.0,1097.0,549.0,0.7015175223350525,0.7036183476448059,0.7036183476448059,-1123.0378239585107,-1126.626324623654,-1126.626324623654
1097.0,548.0,1645.0,0.3843629062175751,0.38283148407936096,0.38283148407936096,-759.2684049304371,-758.0112016425364,-758.0112016425364
1645.0,1097.0,8777.0,0.5411967039108276,0.5409635901451111,0.5409635901451111,567.5398491852375,565.8445594139603,565.8445594139603
1097.0,548.0,548.0,1.0435601472854614,1.0441458225250244,1.0441458225250244,2101.1759510810202,2103.5223741341133,2103.5223741341133
1097.0,1097.0,1646.0,0.672461986541748,0.6722177863121033,0.6722177863121033,473.06037085046046,469.222101448142,469.222101448142
1097.0,549.0,549.0,0.7229047417640686,0.7210661768913269,0.7210661768913269,-753.8060743897067,-751.7430627120575,-751.7430627120575
548.0,1097.0,549.0,0.2375696301460266,0.2379867434501648,0.2379867434501648,-1444.9809574437186,-1446.016721846333,-1446.016721846333
549.0,1097.0,548.0,0.42919647693634033,0.4310557544231415,0.4310557544231415,575.1939256102933,577.2569372879425,577.2569372879425
549.0,1097.0,548.0,0.7002129554748535,0.7012969255447388,0.7012969255447388,720.8861537821067,721.909712909187,721.909712909187
1097.0,549.0,548.0,0.42919647693634033,0.4310557544231415,0.4310557544231415,1068.1939256102933,1070.2569372879425,1070.2569372879425
548.0,549.0,1097.0,0.28157517313957214,0.28123149275779724,0.28123149275779724,-162.49762395448442,-162.99209803172516,-162.99209803172516
1097.0,1097.0,1097.0,1.0979986190795898,1.1009348630905151,1.1009348630905151,-1149.1888307863546,-1150.519756608811,-1150.519756608811
1097.0,1097.0,548.0,0.9131643176078796,0.9108434915542603,0.9108434915542603,-2210.354944408536,-2206.3797496566285,-2206.3797496566285
1646.0,548.0,1097.0,0.42909470200538635,0.4310557544231415,0.4310557544231415,485.1634176352527,487.2569372879425,487.2569372879425
1645.0,1645.0,1645.0,0.22838236391544342,0.2291240245103836,0.2291240245103836,-1153.4251994991864,-1156.117614267726,-1156.117614267726
1097.0,548.0,549.0,0.689382791519165,0.6902415156364441,0.6902415156364441,2211.8694935984236,2215.6202503433715,2215.6202503433715
548.0,549.0,1097.0,0.7014638781547546,0.7036183476448059,0.7036183476448059,-1274.0251588785677,-1277.626324623654,-1277.626324623654
1646.0,2743.0,1097.0,0.8646443486213684,0.8642680048942566,0.8642680048942566,732.8711433445433,739.1312420906152,739.1312420906152
1097.0,1645.0,1097.0,0.7825307250022888,0.7813448905944824,0.7813448905944824,799.124689483373,794.8607299539472,794.8607299539472
1097.0,549.0,549.0,0.5370762348175049,0.535996675491333,0.535996675491333,929.385316606169,925.2697241285259,925.2697241285259
1097.0,1097.0,548.0,0.5650843381881714,0.5637526512145996,0.5637526512145996,-1015.7982875674606,-1011.6819731656487,-1011.6819731656487
1097.0,1646.0,549.0,0.16200841963291168,0.16280338168144226,0.16280338168144226,-301.30865253202774,-300.5377630980979,-300.5377630980979
549.0,549.0,548.0,0.5216824412345886,0.5217684507369995,0.5217684507369995,834.8694935984236,838.6202503433715,838.6202503433715
1097.0,549.0,548.0,0.2815282642841339,0.28123149275779724,0.28123149275779724,999.4846376537685,999.0079019682748,999.0079019682748
1097.0,1098.0,1097.0,0.3321640193462372,0.3394565284252167,0.3394565284252167,-629.9471218524868,-640.6392793915256,-640.6392793915256
549.0,548.0,548.0,0.728950560092926,0.7294820547103882,0.7294820547103882,-661.1927590489449,-660.090287090813,-660.090287090813
1097.0,549.0,548.0,0.659659206867218,0.6626524329185486,0.6626524329185486,-19.368821366042084,-17.368243625835476,-17.368243625835476
2194.0,2194.0,2194.0,0.024830861017107964,0.02511819824576378,0.02511819824576378,-601.3171270078196,-602.4882504086199,-602.4882504086199
1097.0,549.0,549.0,0.3321640193462372,0.3394565284252167,0.3394565284252167,-903.9471218524868,-914.6392793915256,-914.6392793915256
