@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute ActingPlayerOnButton {true,false}
@attribute LastActionObservingPlayer {f,k,c,b1,b2,b3}
@attribute LastActionActingPlayer {f,k,c,b1,b2,b3}
@attribute DeckStrength numeric
@attribute DeckPaired numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric

@data
17008464,24,2,0,false,k,k,0,0,3,1
17540960,800,1,2,false,k,k,1,0,2,3
16820032,108,2,2,false,b1,c,0,1,2,1
17610864,48,1,1,false,k,k,2,1,4,1
34281984,12,0,2,false,b1,c,3,1,2,1
33818624,51,1,2,true,b2,c,0,0,2,1
759653,4,0,0,false,k,k,1,0,2,1
84562704,96,1,2,false,b2,c,0,1,3,2
17017184,24,2,0,false,k,k,2,0,2,1
50579968,24,1,1,false,k,k,1,3,2,1
34093568,144,1,3,false,k,k,1,1,2,1
17283712,12,1,0,false,k,k,1,1,2,1
84579922,29,2,1,false,b1,c,1,1,4,1
67502080,72,0,3,true,b2,c,1,0,2,1
34372352,42,2,1,false,b2,c,1,1,2,1
17483328,14,1,1,false,b1,c,2,1,2,1
34286080,24,2,0,false,k,k,2,0,3,1
16894816,4,0,0,false,k,k,1,1,3,1
33692672,21,1,1,true,b2,c,1,1,2,1
829812,4,0,0,false,k,k,3,0,3,1
34155264,18,0,2,false,b1,c,2,1,3,1
17200448,4,0,0,false,k,k,0,1,2,2
834199,36,2,1,false,b1,c,2,0,3,1
829268,14,1,0,false,k,k,1,0,2,1
764277,17,1,1,false,b1,c,3,0,2,2
17541472,66,1,2,false,b1,c,3,0,3,2
17536320,14,0,2,false,b1,c,1,0,3,3
101425152,216,0,4,true,b2,c,5,2,3,1
50440448,16,1,0,false,k,k,2,0,3,2
17418880,6,0,1,false,b1,c,3,1,2,2
829829,32,0,2,false,k,k,2,0,2,2
825155,4,0,0,false,k,k,2,0,2,1
17549136,29,2,1,false,b1,c,2,0,2,1
34108160,192,2,2,false,b1,c,0,1,2,1
34106112,72,3,0,false,k,k,1,1,2,2
16894272,8,0,1,false,k,k,2,0,3,3
17479520,48,0,3,false,k,k,1,0,3,1
34081024,24,1,1,false,k,k,0,1,2,1
33826560,32,2,0,false,k,k,0,1,2,1
16955488,4,0,0,false,k,k,1,0,2,1
16894816,112,2,2,false,k,k,2,0,2,1
34151424,140,1,3,true,b2,c,2,1,2,1
17339984,18,0,2,true,b2,c,1,0,2,1
101466112,18,1,1,false,b1,c,3,1,2,1
33969920,10,0,1,false,k,k,0,1,2,3
84562704,12,1,0,false,k,k,0,1,3,2
17148000,4,0,0,false,k,k,1,0,2,1
33819648,24,0,2,true,b2,c,2,1,3,1
17152608,12,1,0,false,k,k,1,1,2,1
34249472,12,0,2,false,b1,c,3,1,3,1
33753344,6,0,1,false,b1,c,1,0,3,2
34178816,72,3,0,false,k,k,1,0,3,3
16894608,572,2,2,false,b1,c,2,1,2,2
50907648,12,1,0,false,k,k,1,3,2,1
17025936,19,0,2,false,b1,c,2,0,2,2
17611376,14,1,0,false,k,k,3,1,2,1
17021552,36,2,1,false,b1,c,2,0,3,1
834165,36,2,0,false,k,k,2,0,2,1
17418320,58,1,2,false,b1,c,2,0,2,1
17221696,14,1,1,false,b1,c,0,0,3,2
50902784,24,0,2,false,b2,c,1,1,2,1
834195,28,1,1,false,k,k,3,0,2,1
34282496,800,2,4,false,k,k,1,1,2,2
834166,189,1,3,true,b2,c,2,0,2,1
17606768,72,3,1,true,b1,c,1,0,3,3
34212608,42,1,2,true,b2,c,1,1,2,1
16885600,16,1,1,false,k,k,0,0,2,2
17156976,18,0,2,true,b1,c,1,0,3,2
833653,12,1,0,false,k,k,1,0,2,1
17541232,36,1,1,false,k,k,2,1,2,1
834164,14,0,2,false,b1,c,1,0,2,1
34363904,60,3,0,false,k,k,2,0,3,1
16829072,24,2,0,false,k,k,2,0,3,2
51156992,12,1,0,false,k,k,3,3,2,1
67371008,138,1,2,true,b2,c,1,0,3,1
34313728,32,0,3,true,b2,c,3,1,2,1
17155936,8,0,1,false,b2,c,0,1,2,2
755283,12,1,1,false,b1,c,0,0,2,2
16960416,4,0,0,false,k,k,2,1,2,1
17611392,14,0,2,false,b2,c,4,1,2,1
34163456,17,0,2,false,b1,c,2,1,2,1
17484672,10,1,1,false,b1,c,3,1,2,1
17086544,27,1,1,true,b2,c,0,0,2,3
17222224,12,1,0,false,k,k,2,0,4,1
17151792,8,1,0,false,k,k,1,1,2,1
33827840,24,2,0,false,k,k,1,1,3,1
50907648,12,1,0,false,k,k,1,3,2,1
17091184,48,1,2,true,b2,c,2,0,2,1
17606992,20,0,2,true,b2,c,2,0,2,1
16893520,18,0,2,true,b1,c,1,1,2,1
50444800,16,2,0,false,k,k,3,1,3,2
17278000,192,1,3,false,b1,c,1,1,2,1
17025664,14,1,0,false,k,k,2,0,3,2
834181,12,0,1,false,k,k,2,0,4,1
34019328,16,0,1,false,k,k,0,1,3,2
33958144,6,0,1,false,b1,c,0,1,2,1
16894304,12,1,0,false,k,k,1,1,3,1
17610864,48,2,0,false,k,k,3,1,2,1
17418336,4,0,0,false,k,k,3,1,2,1
16894608,10,1,0,false,k,k,1,1,3,1
17610848,52,1,2,false,b2,c,2,0,2,1
34247936,800,1,1,false,k,k,2,1,3,1
17611136,36,1,1,false,k,k,3,0,2,1
16951664,4,0,0,false,k,k,2,1,2,1
17414720,4,0,0,false,k,k,3,1,3,1
17348416,180,3,1,false,b2,c,1,0,2,1
34289920,17,1,1,false,b1,c,2,1,2,1
34220032,171,0,4,false,b1,c,1,0,3,1
34159360,12,1,0,false,k,k,2,1,3,1
17091216,16,0,2,true,b2,c,2,0,2,1
17221408,17,1,1,false,b1,c,0,0,2,3
34170880,54,0,3,true,b1,c,1,1,2,1
16954672,24,0,2,false,k,k,0,1,2,2
33692160,6,0,1,false,b1,c,1,1,3,1
16829344,6,0,1,false,b1,c,2,0,3,1
17151008,108,2,1,false,k,k,0,0,3,3
764294,24,2,0,false,k,k,1,0,2,1
67305472,36,2,1,false,b1,c,1,0,3,2
17471024,20,1,1,false,k,k,2,0,2,1
17012576,24,2,0,false,k,k,1,0,2,2
17348960,12,0,1,false,k,k,2,0,3,1
833859,14,0,1,false,k,k,2,0,2,1
34366720,48,3,0,false,k,k,2,2,3,1
833653,72,0,3,true,b2,c,2,0,3,1
33757696,64,3,1,false,b2,c,0,1,2,1
17467200,54,2,1,false,b1,c,1,0,3,1
829267,108,2,2,true,b1,c,0,0,2,2
16947008,4,0,0,false,k,k,1,0,2,1
50580224,6,0,1,false,b1,c,2,1,3,1
17413984,7,0,1,true,b2,c,2,1,2,1
33950464,96,1,2,false,b2,c,1,1,3,1
34277632,800,2,2,false,k,k,3,1,3,2
17091488,12,1,0,false,k,k,2,0,2,2
16811328,4,0,0,false,k,k,0,0,2,2
833364,4,0,0,false,k,k,2,0,3,1
16894560,36,2,0,false,k,k,1,0,2,1
17593664,144,1,3,false,b1,c,1,0,2,1
34297600,288,3,1,false,k,k,1,1,2,1
50837504,222,3,1,true,b2,c,1,0,3,2
17090928,24,2,0,false,k,k,2,0,2,1
17025648,4,0,0,false,k,k,1,1,2,1
34105856,18,1,1,false,b1,c,1,1,2,1
33949952,54,0,3,true,b1,c,1,1,2,1
17606464,32,0,2,false,k,k,2,1,2,1
33831680,8,1,0,false,k,k,1,1,2,1
100876288,36,1,1,false,k,k,0,5,2,1
17222000,14,0,1,false,k,k,2,0,2,1
17217920,24,2,0,false,k,k,2,1,3,1
101416960,800,2,2,false,k,k,2,1,2,1
34379520,336,0,4,true,b2,c,3,2,2,1
17585184,24,2,0,false,k,k,1,0,3,3
84579105,24,2,0,false,k,k,2,0,4,2
101355520,12,0,1,false,k,k,4,3,3,1
17218192,24,2,0,false,k,k,2,0,3,1
34081536,8,0,1,false,k,k,2,1,2,1
34081792,108,2,2,true,b1,c,1,1,3,1
17467232,154,1,3,false,b1,c,1,0,2,1
17077808,8,1,0,false,k,k,1,1,3,1
34238976,6,0,1,false,b1,c,2,2,3,1
16959600,12,1,0,false,k,k,0,1,2,1
17549696,12,0,1,false,k,k,3,0,4,1
34343424,56,0,3,true,b1,c,1,1,3,1
829830,8,1,0,false,k,k,2,0,4,2
17348944,40,0,2,false,k,k,2,0,2,1
17606464,24,1,1,false,b2,c,2,0,3,1
34081536,4,0,0,false,k,k,2,1,2,1
34232320,16,0,2,true,b2,c,1,1,2,1
17025936,4,0,0,false,k,k,2,0,3,1
17143904,82,3,0,false,k,k,1,0,2,1
17021264,4,0,0,false,k,k,1,1,2,1
16959856,6,0,1,false,b1,c,2,0,2,1
17217904,72,2,2,false,b1,c,2,0,3,1
17537136,24,2,0,false,k,k,2,0,2,1
17157008,28,1,1,false,k,k,3,0,2,1
17353312,12,1,1,false,b1,c,2,0,3,1
764294,48,2,1,false,b1,c,2,0,2,1
17091424,4,0,0,false,k,k,2,0,4,1
34170624,48,2,1,false,b2,c,1,0,3,1
16960416,12,0,1,false,k,k,3,0,2,2
764022,4,0,0,false,k,k,2,0,3,1
33893376,6,0,1,true,b1,c,1,1,2,1
17549696,42,0,2,false,k,k,3,0,2,1
33831424,8,1,0,false,k,k,0,1,2,2
17593920,252,2,1,false,k,k,0,0,2,1
17409072,51,2,1,false,b1,c,1,0,2,3
550194,6,0,1,true,b1,c,0,0,2,2
33962752,16,0,2,true,b2,c,1,1,3,1
33901568,21,1,1,false,b2,c,1,0,2,1
34224896,486,2,3,true,b1,c,2,1,3,1
67633152,800,1,4,false,k,k,1,0,3,3
17021280,4,0,0,false,k,k,1,0,2,2
67633152,84,2,0,false,k,k,0,0,2,4
33896960,8,0,1,true,b2,c,0,1,2,2
33963008,12,1,0,false,k,k,1,1,3,1
34093568,164,1,1,false,k,k,0,1,2,1
34167552,17,0,2,true,b1,c,2,1,2,1
833653,7,0,1,true,b2,c,2,0,2,1
17288080,12,0,1,false,k,k,3,0,2,1
833927,4,0,0,false,k,k,1,0,2,2
17213824,12,1,0,false,k,k,1,0,2,1
33827584,6,0,1,false,b1,c,1,1,2,1
84693792,4,0,0,false,k,k,1,0,4,4
17090672,12,0,1,false,k,k,1,0,2,1
17021584,6,0,1,false,b1,c,3,0,2,2
17606752,4,0,0,false,k,k,3,1,2,1
17286736,25,0,2,true,b2,c,1,1,2,1
17283136,24,2,0,false,k,k,1,0,2,2
67764224,8,1,0,false,k,k,2,1,2,1
16894064,8,1,0,false,k,k,1,0,3,1
17409888,54,0,3,true,b1,c,2,0,2,1
101294080,36,0,3,false,b1,c,3,1,3,1
17484144,42,1,2,false,b1,c,3,0,2,1
33900544,4,0,0,false,k,k,0,2,2,2
829284,36,1,1,false,k,k,1,0,3,2
17418352,12,1,0,false,k,k,2,0,2,2
67829760,48,2,1,false,b2,c,2,1,2,2
34354944,198,1,2,true,b1,c,1,0,2,2
34040832,18,1,1,false,b1,c,1,1,3,1
17349200,19,0,2,false,b1,c,2,0,4,1
33753856,40,2,0,false,k,k,1,1,3,2
834149,28,1,1,false,k,k,2,0,2,1
34211840,108,2,2,true,b1,c,1,1,3,1
17221456,4,0,0,false,k,k,1,0,3,2
34360064,216,1,3,false,b2,c,2,1,3,1
829828,12,0,2,false,b1,c,2,0,3,2
51165696,108,1,3,false,b1,c,4,1,3,1
34015744,34,2,0,false,k,k,1,1,2,2
100835328,352,4,2,true,b2,c,2,1,2,1
763749,4,0,0,false,k,k,2,0,2,1
34285824,12,1,1,false,b1,c,2,1,2,1
17467200,24,2,0,false,k,k,1,0,4,1
34379776,64,2,0,false,k,k,4,2,3,1
101363712,800,2,3,false,k,k,4,1,3,1
825444,36,1,1,false,k,k,1,0,4,2
17348448,12,1,0,false,k,k,1,0,2,3
17157008,96,2,1,false,k,k,1,1,3,2
825445,10,1,0,false,k,k,1,0,2,1
17598288,72,1,2,false,k,k,1,0,2,1
16828784,800,1,1,false,k,k,2,0,3,1
33954816,12,1,0,false,k,k,0,1,2,2
50701056,83,2,2,true,b2,c,1,1,2,1
825462,20,1,1,false,k,k,1,0,2,2
17549136,24,1,1,false,k,k,2,0,3,1
67371008,352,1,4,true,b2,c,0,1,2,2
34170880,800,2,2,false,k,k,1,0,2,1
17021568,20,1,1,false,k,k,1,1,2,1
17484672,6,0,1,false,b1,c,2,0,2,1
17541424,6,0,1,false,b1,c,4,1,2,2
17216816,56,0,3,true,b1,c,1,0,3,1
100892672,14,0,2,false,b1,c,0,3,2,1
34151168,26,1,2,true,b2,c,1,1,2,1
33688576,4,0,0,false,k,k,1,2,3,1
84706626,54,1,2,false,b1,c,1,0,4,1
34388224,29,1,2,false,b1,c,3,1,2,1
34035968,216,3,1,false,k,k,1,1,3,2
67698688,72,3,1,true,b1,c,1,0,3,3
17081648,32,1,2,true,b2,c,1,0,2,1
17418352,252,2,1,false,k,k,2,0,2,1
67698688,547,2,3,false,b2,c,2,1,2,2
17471280,72,3,1,false,b1,c,2,0,2,1
33761792,8,0,1,true,b2,c,1,0,2,3
34311168,12,0,1,false,k,k,1,2,3,1
51165184,24,2,0,false,k,k,3,3,2,1
17286736,12,1,0,false,k,k,1,1,3,2
34163456,24,1,1,false,b2,c,3,2,2,1
33957120,6,0,1,false,b1,c,0,1,2,2
17484672,114,1,2,false,k,k,3,0,2,1
829831,12,0,2,true,b1,c,3,0,2,2
34302464,36,1,2,true,b1,c,3,1,2,1
834183,36,1,1,false,k,k,2,0,2,1
34236160,24,1,1,false,k,k,1,0,2,1
84711488,26,2,0,false,k,k,2,0,3,1
829267,48,1,1,false,k,k,1,0,2,1
16881776,38,2,0,false,k,k,1,0,2,2
33827840,25,1,1,false,b2,c,1,1,2,1
834183,36,1,1,false,k,k,2,0,2,1
16894784,4,0,0,false,k,k,1,1,3,3
34081792,64,1,2,true,b2,c,1,1,3,1
624466,24,2,0,false,k,k,1,0,2,2
101294080,48,0,3,false,k,k,3,1,3,1
17025632,4,0,0,false,k,k,1,1,2,1
34355456,10,1,0,false,k,k,2,2,2,1
16959856,192,1,2,false,k,k,0,1,2,1
34215424,8,1,0,false,k,k,1,1,3,2
34288640,48,0,3,true,b2,c,1,2,2,1
16824160,16,1,1,false,k,k,1,0,2,1
17419120,8,1,0,false,k,k,3,1,2,1
17541424,16,2,0,false,k,k,3,1,2,1
17218128,216,3,1,false,k,k,2,0,2,1
101171200,540,2,3,true,b3,c,1,3,2,1
17217328,24,2,0,false,k,k,1,0,2,1
17611376,800,2,2,false,k,k,2,0,2,1
51103488,8,0,1,true,b2,c,4,3,2,1
17279360,4,0,0,false,k,k,1,0,2,1
84719186,8,1,0,false,k,k,2,0,3,1
17549152,48,2,0,false,k,k,2,0,2,1
17537136,36,2,1,false,b1,c,2,0,2,2
763971,12,1,0,false,k,k,1,0,2,2
16824960,12,1,0,false,k,k,1,0,3,1
34236416,12,1,0,false,k,k,1,1,2,1
829250,24,2,0,false,k,k,1,0,2,2
33899264,56,2,1,false,k,k,0,0,2,3
34015744,12,1,0,false,k,k,1,1,3,1
829507,24,0,2,true,b2,c,2,0,3,1
17606496,21,0,2,true,b2,c,2,0,2,1
825461,53,1,2,false,b1,c,1,0,2,2
33822976,17,0,2,false,b1,c,1,1,3,2
17077808,12,0,2,false,b1,c,1,1,3,1
17549600,24,1,1,false,k,k,3,0,2,1
34102272,45,1,2,true,b1,c,1,2,2,1
834199,14,1,0,false,k,k,3,0,2,1
34019840,18,1,1,false,b1,c,1,1,3,1
34302976,19,1,1,false,b1,c,3,0,2,1
17157008,72,1,2,false,k,k,1,1,3,2
17479488,144,2,2,false,k,k,1,0,2,2
689748,23,1,1,false,b2,c,1,0,2,1
829829,108,1,3,false,b1,c,3,0,2,2
84706080,547,1,4,false,b3,c,1,1,4,1
17540688,12,1,0,false,k,k,2,1,2,1
829540,17,0,2,false,b1,c,1,0,2,1
17222272,36,2,0,false,k,k,1,1,2,1
17287216,28,1,1,false,k,k,1,0,4,1
34223360,8,0,1,true,b2,c,2,1,2,1
825427,19,1,1,false,b1,c,1,0,2,1
34388480,84,2,2,false,b1,c,3,0,3,1
689475,4,0,0,false,k,k,1,0,2,1
821093,54,1,2,false,b1,c,0,0,2,2
17419136,108,1,3,false,b1,c,3,1,3,1
34080512,52,0,3,true,b2,c,0,1,2,1
764277,4,0,0,false,k,k,3,0,3,2
34092800,36,2,0,false,k,k,0,1,3,1
16890496,12,1,0,false,k,k,1,1,3,1
16960128,14,1,1,false,b1,c,1,1,3,1
34318080,143,0,4,false,b1,c,3,1,2,1
17148272,6,0,1,false,b1,c,1,0,2,1
829283,24,2,0,false,k,k,1,0,3,1
17091456,112,0,3,true,b2,c,2,0,2,1
834148,715,1,5,false,b1,c,1,0,2,1
17213760,108,3,0,false,k,k,1,1,3,1
33965824,48,1,2,false,b2,c,0,2,2,1
17016656,32,1,1,false,k,k,1,0,2,2
33899264,168,1,2,false,k,k,0,0,2,3
17222288,18,0,2,true,b1,c,2,1,2,1
34102272,26,0,2,true,b2,c,1,1,2,1
17090944,4,0,0,false,k,k,1,1,3,2
17274960,14,1,1,false,b1,c,1,1,2,2
84715635,20,1,1,false,k,k,1,0,4,2
17222560,12,1,0,false,k,k,4,0,3,1
554579,16,1,1,false,k,k,0,0,4,2
34081536,24,1,1,false,k,k,0,1,2,1
17283136,108,1,2,false,k,k,1,0,3,1
33885184,199,1,4,true,b1,c,1,1,2,1
33758208,32,2,0,false,k,k,0,1,2,2
34289664,108,2,2,true,b1,c,1,0,2,2
34080256,48,0,3,false,b1,c,0,0,3,2
833927,12,0,1,false,k,k,1,0,2,1
17086816,6,0,1,false,b1,c,2,0,3,2
16829296,16,0,1,false,k,k,0,1,2,1
17021536,19,0,2,false,b1,c,2,0,2,2
84649808,108,2,2,true,b1,c,1,1,3,1
34216960,10,1,0,false,k,k,3,1,3,1
16886144,26,0,2,true,b2,c,2,0,2,2
17480064,24,2,0,false,k,k,3,1,2,1
34298368,48,0,3,false,b2,c,2,1,2,1
34081536,12,0,1,false,k,k,2,1,2,1
764291,96,2,1,false,k,k,2,0,2,2
833636,4,0,0,false,k,k,1,0,2,1
17091216,24,2,0,false,k,k,3,1,2,1
33623040,562,3,2,true,b2,c,1,1,2,2
84715330,39,0,3,true,b1,c,2,0,4,2
17606496,288,2,3,false,k,k,2,0,3,1
17091456,12,1,0,false,k,k,2,0,2,1
17458496,48,0,3,false,k,k,1,0,2,1
16959600,14,0,2,true,b2,c,1,0,2,1
17414224,108,2,1,false,b2,c,2,0,2,1
833927,10,0,1,false,k,k,2,0,3,1
17598288,48,1,2,true,b2,c,1,0,2,1
16959856,108,2,1,false,k,k,1,1,2,1
33954560,10,1,0,false,k,k,1,1,2,1
17548576,24,0,2,false,k,k,2,1,2,1
833381,4,0,0,false,k,k,1,0,2,1
763475,96,2,1,false,k,k,1,0,3,2
17213824,24,1,1,false,k,k,1,0,2,1
17135168,18,1,1,false,b1,c,0,0,2,2
17353072,12,1,0,false,k,k,2,1,2,1
33949952,16,2,0,false,k,k,1,0,3,1
33823744,12,0,2,false,b1,c,1,0,3,2
34342400,24,2,0,false,k,k,1,1,2,1
17090944,36,1,1,false,k,k,2,0,2,1
84575554,30,0,2,true,b1,c,2,0,3,2
17008464,24,0,2,false,k,k,0,0,3,1
17025920,30,2,0,false,k,k,1,1,2,1
833890,38,2,0,false,k,k,2,0,2,1
16894832,12,1,0,false,k,k,1,1,3,2
833925,14,1,0,false,k,k,2,0,3,1
16894048,216,3,1,false,k,k,1,1,2,1
34368256,39,0,3,true,b1,c,2,0,3,1
33954304,4,0,0,false,k,k,1,1,2,1
17484592,12,1,0,false,k,k,3,1,3,1
833876,8,0,1,false,k,k,2,0,2,1
17549424,26,2,0,false,k,k,2,0,3,1
17483616,72,1,2,false,k,k,1,0,3,2
16959808,800,2,2,false,k,k,1,0,3,2
829250,53,2,1,false,b1,c,1,0,2,2
67633152,96,2,2,true,b1,c,0,1,2,1
34093824,507,3,2,true,b3,c,0,1,2,1
34376448,12,1,0,false,k,k,3,2,3,1
34036480,4,0,0,false,k,k,2,0,2,1
33892608,48,2,1,false,k,k,1,0,3,1
17082192,48,0,3,false,k,k,1,0,2,1
34233088,12,0,1,false,k,k,3,2,3,1
829523,20,0,2,false,b2,c,1,0,3,1
50383360,51,0,3,true,b1,c,2,1,2,1
17340208,24,2,0,false,k,k,1,0,2,2
820820,36,1,2,false,b1,c,0,0,3,3
829284,180,3,1,false,b2,c,1,0,2,1
34219008,48,0,3,true,b2,c,1,0,4,3
84718369,575,3,3,true,b2,c,3,0,3,1
17611392,109,3,1,false,b1,c,3,1,2,1
51091456,80,2,1,false,k,k,2,0,3,1
34100736,36,2,1,false,b1,c,0,1,3,2
50500864,24,2,0,false,k,k,0,3,2,1
17218176,42,1,2,false,b1,c,1,0,2,1
764244,14,0,1,false,k,k,1,0,3,2
33962240,24,0,2,false,b2,c,1,1,2,1
17541504,12,1,0,false,k,k,3,1,3,1
34363136,70,2,1,false,k,k,1,0,2,1
17091472,24,2,0,false,k,k,2,1,2,1
67895296,44,1,2,true,b2,c,3,1,2,1
17279040,8,1,0,false,k,k,0,0,2,2
17221456,72,3,0,false,k,k,1,1,3,1
34380544,42,1,2,false,b1,c,4,1,2,1
101167104,14,0,2,false,b1,c,3,2,2,1
17479488,36,2,0,false,k,k,1,0,2,2
764293,12,1,0,false,k,k,2,0,3,2
17480000,36,2,1,false,b1,c,2,0,2,1
84632352,8,0,1,false,k,k,1,0,4,1
101351424,48,2,1,false,b2,c,2,2,2,1
34347008,4,0,0,false,k,k,2,1,2,1
34089728,88,1,2,false,k,k,1,1,2,1
829507,6,0,1,false,b1,c,2,0,2,1
16894848,12,1,0,false,k,k,1,1,3,1
825445,8,0,1,false,b2,c,1,0,2,1
84440368,48,1,1,false,b2,c,0,0,3,1
101453824,12,1,1,false,b1,c,3,3,2,1
17484160,18,0,2,false,b1,c,3,0,2,2
17606464,72,1,2,false,k,k,2,1,2,1
17152576,98,1,1,false,k,k,2,0,2,1
67764224,800,2,1,false,k,k,3,1,2,1
84571186,16,0,1,false,k,k,1,0,3,1
17283152,45,2,1,false,b1,c,1,0,2,1
16955472,8,1,0,false,k,k,1,0,3,1
17549968,97,0,4,true,b1,c,3,0,2,1
17091472,378,2,3,true,b2,c,3,0,3,1
17085744,14,0,1,false,k,k,1,0,2,2
694356,42,2,1,false,b2,c,0,0,3,1
17344848,6,0,1,false,b1,c,2,0,3,2
829557,14,1,1,false,b1,c,1,0,2,2
764261,216,3,1,false,k,k,2,0,3,1
34101760,24,0,2,true,b2,c,1,0,2,1
34089472,14,1,1,false,b1,c,1,1,3,1
17222256,12,1,0,false,k,k,1,0,2,2
101064704,39,0,3,true,b1,c,0,1,3,2
834197,12,1,0,false,k,k,3,0,2,1
51021312,800,2,4,false,k,k,2,1,3,1
17213824,8,1,0,false,k,k,2,1,2,2
17606720,12,1,0,false,k,k,2,1,2,1
34159616,86,1,2,false,k,k,3,1,2,1
17274176,4,0,0,false,k,k,1,0,2,2
16894016,4,0,0,false,k,k,1,0,3,1
34363136,48,2,1,false,b2,c,0,1,3,3
829558,24,2,0,false,k,k,1,0,3,1
690004,24,0,2,true,b2,c,0,0,2,2
34240512,16,0,2,false,k,k,2,2,2,1
51152640,4,0,0,false,k,k,3,3,2,1
17353632,40,0,2,false,k,k,3,0,3,1
17528400,66,1,2,true,b2,c,1,0,2,2
17353360,144,1,3,true,b2,c,2,0,3,1
67829760,16,0,1,false,k,k,3,1,3,2
17483856,4,0,0,false,k,k,2,0,2,1
693843,28,1,1,false,k,k,1,0,2,2
829795,14,1,0,false,k,k,2,0,2,2
17091184,168,1,3,false,b2,c,2,0,2,1
34236672,16,2,0,false,k,k,2,1,2,2
33884416,14,0,2,false,b1,c,1,0,2,2
17152304,48,1,2,false,b2,c,1,0,2,1
101003264,14,0,2,false,b1,c,0,3,2,1
16894304,12,1,0,false,k,k,1,1,3,1
34309120,72,0,4,false,b1,c,1,0,2,1
34354944,8,0,1,false,b2,c,1,1,2,1
690003,4,0,0,false,k,k,0,0,3,2
554578,8,0,1,false,b2,c,0,0,3,2
16816208,12,1,0,false,k,k,0,1,3,1
751170,38,0,2,false,k,k,1,0,2,3
17484160,132,1,3,false,k,k,3,0,2,2
825411,4,0,0,false,k,k,1,0,2,1
17222480,6,0,1,false,b1,c,2,0,3,1
34235392,70,2,1,false,k,k,1,1,2,1
17327424,54,1,2,false,b1,c,0,0,2,1
34298880,36,0,3,false,b1,c,2,2,3,1
17157008,800,2,0,false,k,k,1,1,3,2
759653,142,3,1,false,k,k,0,0,3,2
34363904,64,1,2,true,b2,c,2,0,3,1
833090,14,1,0,false,k,k,1,0,2,1
17607024,4,0,0,false,k,k,3,1,2,1
16824160,12,1,0,false,k,k,1,0,3,1
17484160,4,0,0,false,k,k,3,1,2,1
17479776,50,1,2,false,k,k,3,1,3,1
17541504,12,1,0,false,k,k,3,1,3,1
34179840,14,0,2,false,b1,c,2,2,3,1
17479792,6,0,1,false,b1,c,3,1,3,1
17549424,24,1,1,false,k,k,3,1,2,1
34379776,24,0,2,false,k,k,3,1,2,1
67895296,18,0,2,true,b1,c,4,1,2,2
829796,48,1,1,false,k,k,1,0,2,1
33687808,72,1,2,false,k,k,0,1,3,1
17611312,16,1,1,false,k,k,3,1,2,1
16829328,10,1,0,false,k,k,2,1,2,1
833927,24,0,2,false,k,k,1,0,2,1
17353536,508,3,2,false,b3,c,1,0,2,1
16890464,52,1,1,false,k,k,1,1,2,2
17288096,14,1,1,false,b1,c,2,1,2,1
33896704,42,2,1,false,b2,c,1,0,3,1
34166528,6,0,1,false,b1,c,1,1,2,1
17148016,24,2,0,false,k,k,1,1,2,1
763987,12,1,0,false,k,k,1,0,2,1
17152624,24,2,0,false,k,k,1,1,2,1
34081280,43,1,2,false,b1,c,0,1,2,1
34039040,48,1,2,true,b2,c,0,1,4,1
34023936,72,2,1,false,k,k,1,1,3,1
34351616,48,1,2,true,b2,c,2,1,2,1
67633152,136,1,3,false,b1,c,1,0,2,3
829812,8,1,0,false,k,k,2,0,3,1
764244,6,0,1,false,b1,c,2,0,3,2
67371008,18,1,1,false,b1,c,0,3,2,2
16960096,24,1,1,false,k,k,0,1,2,1
17156992,6,0,1,false,b1,c,2,0,2,1
16959328,24,1,1,false,k,k,1,0,2,1
34216960,24,1,1,false,k,k,2,1,3,1
34342656,72,3,0,false,k,k,1,1,2,2
17152656,6,0,1,false,b1,c,2,0,3,1
17278544,29,2,1,false,b1,c,1,0,3,1
17353632,6,0,1,false,b1,c,2,1,2,1
821092,72,3,0,false,k,k,1,0,2,1
33623040,4,0,0,false,k,k,1,1,3,3
84576081,36,2,0,false,k,k,1,0,3,1
17409616,72,3,0,false,k,k,2,0,2,2
821076,4,0,0,false,k,k,1,0,2,1
17606480,8,0,1,false,k,k,2,0,3,1
34281216,111,0,4,false,b1,c,1,1,2,2
67633152,72,1,2,true,b2,c,0,0,2,3
17208608,12,1,0,false,k,k,1,0,3,1
33819648,36,1,1,false,k,k,1,1,3,1
17222016,92,0,1,false,k,k,2,0,3,1
17549152,63,1,2,true,b2,c,1,0,3,1
685634,36,2,1,true,b1,c,0,0,2,1
16960112,22,1,1,true,b2,c,2,0,3,1
17610864,12,0,2,false,b1,c,3,1,2,1
833652,24,2,0,false,k,k,1,0,3,1
17414784,32,0,2,false,k,k,2,0,3,2
17484656,10,1,0,false,k,k,3,1,3,1
50505984,168,2,3,true,b1,c,1,1,3,1
17343792,24,2,0,false,k,k,1,0,2,2
17146928,36,2,1,false,b1,c,0,0,2,3
34028288,108,1,2,false,k,k,0,1,3,1
16828784,4,0,0,false,k,k,2,0,2,2
833636,108,1,2,false,k,k,1,0,3,1
