@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute ActionCount numeric
@attribute DeckStrength numeric

@data
67698688,24,10,17139552
17483328,16,9,828993
17221968,144,11,615713
34032384,16,9,17283408
17086848,14,9,17077536
101298176,4,9,17419008
17484656,28,11,834162
759926,8,10,759584
50762752,8,9,50733312
33831680,8,9,17073456
17611408,12,9,17601824
67436544,216,11,672272
51033344,36,10,763202
51095552,4,9,51086080
67698688,192,10,17532496
16824928,10,10,763200
17353568,10,9,833634
33889280,34,10,16894336
17288096,72,10,17283712
34036224,72,10,34035968
17155936,72,11,484673
100925440,8,9,50622464
34220800,8,9,17469968
17483872,4,9,17466960
17418880,10,10,829830
34388480,116,12,17611056
17327424,48,10,545808
17349232,90,11,764017
17348976,164,11,17331232
17287824,16,9,694116
764261,108,10,746800
34277120,50,10,16823328
16824688,10,10,750624
17091424,32,10,746529
34305536,8,9,17528400
17213552,8,9,17200144
34368000,36,10,829814
17549936,10,9,17548304
34159616,8,10,17025680
17467168,72,11,689936
34081024,10,10,16816160
101134336,12,10,50831872
17025648,108,12,17025600
34347776,12,10,17610512
84715638,800,14,17288032
34178304,108,10,16947280
834182,108,11,689714
17217648,26,10,755266
17353312,54,9,829540
17073968,24,10,554033
34277120,48,10,16824096
34232064,36,9,17453312
50842368,324,12,17287952
34247680,116,12,17082640
17482784,4,9,17449472
16894880,16,9,834113
17348944,84,11,754976
34347776,26,10,16894880
16890224,10,9,759602
17483872,46,9,17466880
34355200,108,11,17008208
17090384,62,10,17068800
17353008,72,11,825392
17414256,30,9,759921
17025952,8,10,832818
34364160,12,10,833875
17091120,16,9,17052176
17353296,96,10,829523
16829344,4,9,833056
17349232,8,9,764018
33967104,174,12,812352
17157008,10,9,825172
16894064,10,9,16877408
17288064,12,9,17283104
17152608,4,9,763475
17353584,144,12,833585
17287264,36,10,821089
834166,14,9,763747
17090944,26,10,825411
67764224,98,11,620082
34094080,36,10,17339152
17287824,72,10,694083
17221696,32,9,812082
17480032,8,10,17479200
33967104,12,10,17221696
17279072,12,10,690016
16942928,36,9,16942336
17344304,48,10,684816
34081024,18,9,623632
34360064,64,10,17091488
34294784,24,9,17091440
34081280,16,9,17343488
17218128,36,9,681281
17611376,24,10,834165
34290176,216,13,17541168
17414192,36,9,17412608
33885184,12,10,16827168
829010,10,10,812320
33692160,48,11,33691392
34211328,32,10,16818704
17217312,20,10,751120
17278272,26,10,685104
17287824,32,10,829280
34319360,16,9,17549872
34151168,34,10,16890176
33965312,186,12,33830400
17541216,72,10,763425
101031936,444,11,34230272
34318336,116,10,763970
101064704,28,9,17217568
17143904,24,10,615696
50894592,74,11,624483
833875,4,9,824625
34376448,16,9,17353632
84719664,28,10,819984
34359808,16,9,34357504
17549696,8,10,17537120
17135152,10,10,484657
17078352,4,9,17060096
84707153,106,11,816721
34216704,216,10,16884224
34317824,800,10,34235136
17484112,8,10,17470752
67764224,64,10,690021
833090,36,10,833090
17078352,36,10,611377
33884416,66,11,16815888
50379008,16,11,50379008
34387968,62,12,17610784
33958912,36,10,833057
16894608,14,9,829521
17537136,36,9,17536800
17484144,108,11,829266
17156720,24,10,816721
17021584,50,10,759857
17419168,4,9,834197
34290688,120,12,833603
16890480,10,10,763681
17348176,36,9,755282
834115,8,10,834098
829814,10,10,829266
101228544,48,12,50907648
17397056,10,10,619826
17217920,10,9,759312
17156416,16,9,824642
755557,4,9,755537
17549696,38,10,833922
17549152,24,9,17548048
17205040,50,10,484129
764022,24,10,764017
34220032,94,10,17466656
84576049,56,9,17016944
17261888,26,10,480288
34280704,36,10,17518848
16894880,44,10,16890480
17087104,24,11,17082448
33897216,72,11,17020192
33970944,4,9,17152352
16959056,26,10,16929024
34366464,36,10,17219840
17090400,16,9,816176
833380,4,9,816707
17222256,16,9,685584
34101760,16,9,17148000
34281472,148,11,16888608
17593392,108,11,816176
34240768,26,10,17471264
690020,24,10,689968
16894336,14,9,820545
34301696,800,12,751186
33691904,36,10,16946688
17611120,96,11,833892
50907648,16,10,17353296
50374400,72,11,685360
17462832,132,10,484129
34167552,90,10,33884416
16820016,16,10,684832
33958656,38,10,16955232
34346752,62,10,16892928
84710449,72,11,34378752
764022,8,9,755264
34220800,12,9,34218240
34347264,16,10,17602576
834197,8,10,824640
17204544,328,10,550209
34151168,8,9,16890144
17549696,126,11,759923
34285568,24,10,17531392
50514432,22,10,16951120
17353584,12,10,17352256
833908,10,10,759617
34151168,54,10,16890112
17086848,26,10,759924
16959040,12,10,812065
17286736,144,12,484640
34302464,28,11,17541472
17478432,8,9,762656
67502080,36,10,615730
17288000,12,9,17287984
50447616,20,10,16864256
17593920,800,12,484385
34305536,48,12,17527568
16828992,98,11,828432
16956032,16,9,763953
50706176,156,12,750913
17152656,20,10,764240
17146928,36,10,676912
17610592,270,11,816720
764259,14,9,763441
17222016,10,9,17209456
17484112,16,9,829777
833620,8,9,754976
829780,432,11,829780
33831680,48,12,17064720
34105600,16,9,17339952
67764224,4,9,17344832
34097664,42,10,17082384
34298880,124,12,833653
34307072,10,10,17549088
759892,10,9,623938
755011,12,9,754992
16894592,16,10,828688
34364160,96,12,34361600
34015488,96,13,16815936
17610560,24,10,17609504
67895296,48,9,834176
17409856,52,11,619552
33897472,24,10,820529
84719442,36,10,833361
34306560,24,9,17527568
17148288,16,9,694099
84580179,34,10,17471280
17222560,8,9,17222224
84571715,4,9,84571715
34147072,366,12,759328
17021584,4,9,17021312
17417808,36,10,615713
84636995,72,11,833363
17287808,46,10,829554
84641619,32,11,17025872
84689424,144,10,16894464
17279024,72,11,689968
17418832,10,9,824626
834198,14,9,829794
33901312,24,10,17147456
34163456,48,9,17086768
16959872,4,9,16947296
834199,14,9,834192
834165,24,10,834132
17157024,10,9,829777
834180,14,9,763969
833926,4,9,833876
51103744,72,10,17549376
690021,4,9,690021
17418336,38,10,624208
17222224,50,11,17191680
17222000,12,9,17220624
16959056,8,10,812354
16881776,8,10,16881760
17610832,60,11,832832
615747,174,12,606992
50898176,432,12,689440
17353632,96,11,834182
17091424,4,9,17090096
17287744,374,11,816160
33970432,16,11,17143312
624194,4,9,541200
17288096,26,10,17288000
763731,14,9,685345
100880384,16,11,33895424
34387200,36,9,17610048
84576049,48,9,16885552
16894608,38,10,16894208
34370560,24,11,17286160
16960416,8,9,828994
17353584,72,11,17351184
17283728,14,9,764274
34102016,32,10,17322752
833636,14,9,820257
34301184,108,11,17523456
16889664,48,11,16859904
34354688,24,10,17584896
17283680,36,9,751137
17157024,16,9,17152544
34104064,126,12,549665
34360064,216,12,17091344
829796,26,10,693776
34016000,72,10,16824944
833654,10,9,821072
34231040,16,11,34223360
17609776,4,9,17580816
17606464,144,11,828449
34286080,16,9,17532448
17483856,36,11,820512
17419136,14,9,833927
17222560,36,10,834098
17024848,16,10,816434
16894880,4,9,834097
33827072,72,11,16946432
833381,38,10,816721
17353568,12,9,17347600
51103744,30,10,51073024
34302976,74,10,17222480
34167296,8,9,17143600
34367488,10,9,17597984
17537104,36,11,759872
17021312,4,9,17012816
17479520,48,10,763440
17155104,10,9,17121792
17549952,108,11,834161
34233344,72,11,17453584
17021584,12,10,694065
17157024,4,9,17156880
829831,12,10,825155
17484160,12,9,829826
833910,12,9,833904
16894864,12,10,833825
16956048,4,9,764192
67698688,26,10,67698688
34285824,48,10,34285824
17283728,4,9,763748
16819520,36,11,16794400
17147968,16,9,676880
17155120,8,10,17154304
84649010,24,11,16955952
34224896,32,11,763459
829797,8,9,812320
33901312,8,9,17142800
67436544,126,11,611361
750914,14,9,344592
84719186,800,13,746801
17353328,26,10,829558
17087104,216,11,764003
833927,16,9,759585
16894560,92,9,680737
17025920,16,9,17007616
101433344,36,9,34387712
67567616,108,11,67567616
33885184,8,9,16827696
17471536,324,11,688912
17528112,72,11,480032
33690880,10,10,16929808
17025920,8,10,833091
33826816,50,9,17073456
17607040,12,9,829829
67633152,72,11,690004
34298112,36,10,17152352
17353040,38,10,825376
33692160,24,10,16884768
16960144,26,10,694114
17418848,144,10,829797
34302976,14,9,833073
17021312,8,9,17021280
84715619,48,12,834179
16894816,30,9,833089
34231040,14,9,34223360
16955744,18,11,759362
84505632,96,11,759618
17288080,50,11,833347
17344880,12,10,624434
17222288,70,11,829796
34020096,96,11,17283104
33822464,62,10,16868352
17418816,4,9,17409024
17344352,24,11,554561
33888768,16,9,17147680
34031104,18,11,16873024
17012832,24,10,624178
34224384,32,10,17470208
34080512,10,9,16811808
34372352,24,10,17287936
34084608,22,10,554000
16819792,12,10,16819776
51016192,8,10,17461760
17413952,14,10,759618
17025120,26,10,820785
16824944,36,10,763698
17471264,4,9,17469952
50897920,104,12,17343536
50842368,4,9,17287744
829285,4,9,816690
16894848,4,9,833601
67895296,128,11,834176
829830,24,9,825444
17548880,38,10,833104
84567360,128,11,414768
51074048,4,9,51069440
833363,14,9,750896
33892608,28,11,611378
50711040,16,9,50689024
17418352,22,10,825443
34383872,800,12,829540
16824144,72,12,16823600
16881776,4,9,16881776
17418048,104,10,816178
34023936,26,10,16951056
829829,24,10,825424
17484128,16,9,17470480
763476,12,9,746816
34089984,16,9,16959824
17021296,24,10,759601
34311168,10,9,17353568
16951616,62,10,606736
17541488,72,9,763731
17353328,36,10,829488
50955776,22,10,50942464
84510497,16,10,759633
50811904,96,10,17253120
834132,10,9,828432
17287552,14,9,17285632
17156672,16,9,676880
17610800,4,9,17597216
17156704,16,9,17147440
34147328,64,12,16815968
829796,10,9,681008
17025680,40,10,17016640
17025616,28,11,807696
17213264,24,11,17212672
17347360,72,12,17347360
100773888,432,11,17531136
33967104,102,10,812080
17286448,208,10,480033
17479520,126,12,685601
829267,10,9,816434
33968896,8,10,17130272
34387200,54,9,17610016
84649264,12,10,676912
17213824,36,10,17204272
84641585,144,12,17528112
34309376,324,11,17152064
16960400,4,9,16959824
17152624,16,9,17150976
33892608,72,10,610832
834164,10,9,833312
17536864,36,10,17523712
17607008,16,9,17601536
17283408,38,10,750912
34027776,800,11,619568
50706688,82,11,17152016
764292,24,10,759872
33950208,24,9,17203968
17288064,14,9,17287168
34343424,48,10,16829008
17283152,64,10,554305
17549424,24,10,17549344
33966848,58,11,33966592
34080512,8,10,17331712
17348448,78,10,755506
50767616,8,9,17212720
17279072,72,11,690018
821076,4,9,816450
34106368,24,9,17352256
17222544,36,10,759649
34293504,72,11,17527584
17418864,24,9,829746
17012288,216,12,17011216
34231296,34,10,676880
33889280,84,11,16876800
17139488,8,10,554256
34304512,70,11,17527296
34294016,34,10,17536000
763732,24,11,742448
16951664,8,9,16938512
34280704,38,10,16888880
17274960,24,10,17274176
17157024,36,9,763731
17152096,48,11,755232
17222560,36,10,833889
33962496,32,10,16819760
17353264,8,10,688929
84637266,36,10,759584
16894816,98,11,16893440
34375936,24,9,17602672
834181,12,10,834129
16956048,4,9,16955952
17540640,36,10,763424
17418880,138,12,825360
67305472,48,10,825136
84715568,108,9,689712
17283424,20,10,751171
34384128,126,11,17606976
17348448,144,12,755281
16946992,8,9,16937216
17021264,72,10,759088
16956048,108,11,694370
17021536,8,9,746544
34085632,16,9,16889632
34100224,108,12,17073424
17087120,10,9,17082704
17221968,38,10,824881
34085888,108,11,17353216
16829312,36,10,16824352
17017184,10,9,693571
17087088,24,9,17081648
34380544,34,10,17611088
17479760,216,12,763203
17484160,48,10,829522
17222512,62,10,816706
50877440,48,10,17323056
34372096,72,10,17287728
34363904,24,10,34362112
84719441,126,12,834129
34347520,24,10,34347520
67829760,800,13,694082
34307072,36,9,833648
17221456,432,12,17221456
34040320,72,10,17261056
33819392,90,10,16823888
17606752,4,9,17589568
34294784,34,10,17531936
828995,10,9,680993
50440448,72,10,694369
17152560,30,10,742177
16960064,4,9,803616
17397312,24,9,17396512
33950208,12,10,17212416
34384640,62,11,34382592
84645665,72,10,751137
34282496,72,11,16894768
834132,8,10,676912
33692416,34,10,16871936
829829,4,9,829779
16960400,8,9,16959792
17414768,10,9,764209
829813,36,9,825138
67895296,144,10,834183
34177792,800,13,17012736
16824976,38,10,16819984
17283664,24,10,763732
34102272,36,10,17152112
16876848,32,9,545568
34179840,152,12,759907
34237184,10,10,34236160
829558,72,11,685634
34166272,72,10,17143312
834196,16,10,764226
17087104,32,10,763953
17484688,30,9,17482752
51164416,72,11,17584912
67829760,72,10,764017
34278400,36,10,34277376
755556,24,9,549937
17524032,34,10,742432
829540,14,9,681009
17081936,24,10,680993
34228224,78,11,17082480
33754112,26,10,16827952
17479248,38,10,763200
17483888,26,10,17462016
34149376,34,10,17375488
33819392,32,10,16824640
16823872,50,10,746272
17466944,50,10,681010
17217312,8,10,17215744
16956032,8,9,763936
84575521,32,10,754994
834198,12,9,833892
17484672,36,10,834179
34388480,800,12,834162
17417264,10,9,17384208
50775808,4,9,816656
17548592,50,10,17519104
17610832,48,12,833616
17484624,16,9,834115
34233088,16,9,34233088
17536048,148,11,738081
17339968,72,10,549936
67305472,324,11,17416976
84562977,24,11,681281
17221952,8,9,17208096
84719730,192,12,755506
17138720,52,11,545808
17286192,34,10,815905
17549904,4,9,17539328
16951680,72,11,693298
34036736,16,9,821074
834198,12,10,764257
16955504,14,9,755522
84706881,48,9,812065
17283728,26,10,759601
17220896,26,10,17178880
17353632,28,10,833617
67829760,48,10,34309888
16890192,26,10,16880944
16893776,108,12,16872736
34040832,62,11,17217344
17471024,72,11,693810
34341888,36,10,803616
17528400,72,10,17523984
34170880,12,9,17401392
829780,12,10,829712
829829,14,9,694352
17086576,4,9,17073920
51021568,76,11,17467184
17152608,34,10,681265
34301184,36,10,34300160
34018048,8,9,471568
101273600,432,12,34167808
101134336,648,12,17012480
833363,72,10,807696
16894592,800,12,16885792
33752576,8,10,16802576
17540400,66,11,17510928
17025120,12,9,17008208
34154496,14,9,16947216
16894608,16,9,829776
34237184,14,9,17478160
17528384,144,10,751168
17466960,8,9,17466880
33966336,8,9,33964032
34359808,48,9,17091104
34036480,10,9,17151760
17217920,8,9,17217312
34085632,10,9,17326608
67764224,34,10,67764224
17222464,216,12,17220368
755523,8,9,554034
17086832,8,9,619569
16959872,18,11,623392
34216192,72,11,694353
33687552,8,10,549664
34155008,432,12,16946992
17352512,16,10,821059
16829296,8,9,815888
17082752,16,9,17082448
17480032,16,9,17479184
33688320,32,10,16810512
17466672,48,9,17453856
34359552,8,9,17602368
17388592,8,9,611377
34147072,16,11,17412864
34174208,24,10,34174208
16827968,14,9,410400
825410,16,9,623120
67829760,108,11,764289
34366720,800,12,17191952
17217648,14,9,554562
34368000,800,13,17221664
16886144,8,9,694288
17348912,34,10,759824
34015744,10,9,16807488
33754112,70,11,16827152
33823488,18,9,758817
33688064,16,9,16951312
17484640,16,9,828992
67371008,32,11,67371008
829829,4,9,829745
33950208,12,10,17183232
829797,24,10,824609
16829280,4,9,16827920
34098176,30,10,17090592
746802,48,10,746800
51034368,10,10,51033344
685618,8,9,680736
67764224,108,11,694115
759924,432,11,554033
759925,48,9,759632
33901568,24,10,17091360
34360064,40,10,832561
34315264,8,9,17549616
33762048,16,11,16941824
834183,16,9,763744
834130,48,9,763169
34282496,216,10,16889968
33966336,36,11,17187328
33962496,16,9,685635
51086848,72,10,17532464
33958656,24,11,763442
623939,24,11,623664
17344336,36,9,17322784
17025936,12,9,833859
34388480,68,10,17549888
17549680,10,10,833904
84650357,12,9,759652
17090928,90,10,825154
33966080,8,9,17074016
67895296,126,10,764294
694117,8,9,694115
17418304,24,10,825393
50838016,10,10,50831616
34228992,48,11,764260
16829280,14,9,16823856
759926,72,10,620080
34149376,108,10,16859904
825443,62,10,549665
834165,16,9,750880
17610304,16,9,17589248
33954816,8,9,17199360
34023424,4,9,554272
34363392,16,9,17597728
16894864,38,10,759633
17086848,8,10,624193
17549408,36,10,755250
34018560,36,10,16872768
50374912,800,9,50370304
34347264,102,10,16892960
17152112,800,9,750897
17288096,38,10,763748
685651,162,9,484641
33884416,108,9,33884416
33753088,108,11,33751296
33893376,72,9,33891840
17082720,42,9,17077760
34289408,224,10,17020192
34378752,36,10,34378752
17353024,24,10,17353008
17091440,38,10,816178
759925,12,10,759632
17222288,16,11,17222288
17483616,24,9,829281
764242,24,10,693520
17349216,30,9,763986
17025360,10,9,824640
34171904,66,10,824912
17349168,170,12,754465
16890496,800,10,16884736
16960144,90,10,16951120
50696960,4,9,50672128
833927,4,9,759924
16955776,12,10,759840
34285312,36,10,750881
17484672,24,9,834145
67698688,38,10,759925
50443520,124,12,16864256
17282624,188,10,484385
17401136,72,10,17379840
67633152,800,13,681280
17479792,24,9,763953
34318336,12,9,17479696
17344352,12,10,17344016
17598304,800,11,816720
764259,12,9,763441
50706944,28,10,17152624
17020768,16,9,751154
17090656,24,9,17064720
34085376,34,10,17326336
17353072,44,10,821091
17283712,8,10,17279024
84506193,86,11,17217904
67895296,8,10,17549968
17004112,36,10,484624
17222560,14,9,17222224
67698688,40,10,624468
825428,12,9,623938
34351872,14,9,832545
34383616,800,12,17483520
33885184,10,10,828688
34149376,800,14,606736
764004,14,9,762928
17353056,76,11,17326336
16893776,64,10,480016
17549952,62,10,834176
33966848,8,9,17216528
17156976,24,10,833361
17021552,10,9,763698
34306560,108,11,17527568
17021584,8,10,17021312
16885584,4,9,16885536
17222288,12,9,829794
17143904,70,11,615745
33692160,4,9,16951568
17082736,36,9,17082736
17021584,24,9,17017152
67764224,800,12,694116
17025664,38,10,829490
834199,4,9,834132
17157024,20,10,829777
16894880,12,9,763969
16955776,22,10,759073
34097920,16,9,34095616
17478976,16,9,762912
833909,4,9,833876
17598304,126,12,821089
34380544,144,11,833888
34019328,4,9,34019328
17479520,324,11,17461760
17221952,34,10,17187344
17347904,18,11,755008
34387968,108,9,17549376
16951104,12,9,16951056
17351728,24,9,820274
17610288,800,12,811792
34093312,72,10,17011216
17418320,38,10,825392
34347776,8,10,34347008
17155648,8,9,812354
33893376,16,9,17155104
67895296,12,10,834182
34358528,32,10,17580832
33692416,22,11,16890400
67895296,16,11,67829760
84706883,48,11,17090352
34307072,8,9,17288000
34360064,16,9,17610048
833636,10,9,820272
17091408,8,9,832832
67502080,124,12,344864
34170624,24,9,16881504
34085888,24,9,17351184
67829760,36,9,17348864
17414768,8,10,764274
16960416,8,10,833906
33623040,10,9,16859904
17274432,10,9,17252864
16889696,30,9,751137
17157024,14,9,17152544
50449152,36,11,16894256
17081936,24,9,680993
17409568,16,9,693776
34241280,36,9,16824944
84509712,108,9,623632
17012832,16,10,615728
17483888,84,10,17461776
34178560,324,11,17392400
34163200,38,10,17082656
17549408,38,10,17532448
16820592,14,10,16815664
17353616,12,9,833927
17213808,24,9,693809
17155888,36,10,816434
33822976,8,9,17077008
17283680,22,10,685584
34355968,12,9,17609504
17353536,4,9,17347600
34379520,90,11,825172
50492928,10,9,484384
34221056,8,10,17479712
16829008,10,9,16828992
33967104,36,10,33964800
67633152,24,10,17135168
829827,4,9,829490
829797,4,9,829009
16894864,4,9,833089
16890208,24,10,16889392
17348432,108,11,554307
17025392,4,9,825155
50443776,10,10,50409472
34355712,800,11,17017184
67698688,24,11,67698688
17087120,12,9,763748
17413712,12,10,17413440
17152576,18,11,17146384
17607008,38,10,17589280
17086032,32,10,746816
16959328,10,9,812320
84580177,12,10,694353
820546,12,9,344592
33962752,800,11,746801
34155520,34,10,16959744
84715602,24,10,694354
34040832,72,9,17286176
17414752,800,11,693810
17349168,166,12,688912
16951120,8,10,16929808
34351360,36,10,17602592
17484160,28,10,829829
17152384,36,10,17152352
33692416,12,10,16884768
34245632,10,10,17483808
16829280,16,9,833073
33962752,4,9,17021280
67567616,26,10,17081936
17549152,14,9,833089
17218192,26,10,763476
17467200,184,10,685106
17082752,10,9,624451
17213264,36,10,685328
34101504,38,10,17339696
17213552,12,9,685651
17607008,30,9,829796
51017216,48,11,51003392
16894560,30,11,16868352
84650352,12,10,17480048
34019328,78,11,554561
33761280,108,11,550194
34081792,16,9,16824336
834166,4,9,829281
34233088,8,10,17480016
16951680,10,10,624178
17090928,44,10,824898
17087072,20,10,681281
17593904,24,9,811792
51164416,14,9,17609744
100823040,14,9,16951056
17222544,12,9,825184
50562048,24,10,17007104
17598000,72,12,820785
834166,72,11,763698
34100992,28,10,17139504
17222512,12,10,816706
84715603,216,13,17343536
825188,8,9,816690
67895296,96,10,834176
620099,36,11,484401
833927,24,9,833910
17078368,24,9,623666
16890464,4,9,681232
33823744,38,10,17091216
33889024,16,9,17151760
33958656,8,9,17216000
833381,12,9,750896
17025408,28,10,825443
34311168,72,11,17347856
16956032,16,9,16951056
17025392,36,10,17024768
33892608,8,10,17142816
34343680,800,12,16829296
84440385,48,10,84440385
820803,8,9,549936
16890224,32,10,759601
34376448,24,9,17353568
33622272,26,11,16815120
17025888,32,10,833090
17353632,14,9,834180
16951680,216,10,16942896
17021584,10,10,17017184
17598288,72,11,17597216
834183,108,10,829558
17156704,10,9,17147440
17549888,50,10,828449
51095552,800,13,17531136
16873040,24,9,16873040
34165504,108,11,16946480
17610320,72,10,17610016
67633152,24,11,17467232
33962240,24,9,17204272
17418080,24,10,825104
34216192,16,9,17471488
17466928,72,11,680736
34362880,14,9,34362112
34240512,16,10,17462016
17152064,14,9,17150976
17549888,40,10,834113
16828752,28,11,610832
34212608,22,11,17471488
17274944,98,11,554016
17410144,46,10,694370
685635,8,9,685635
34367744,16,10,17602064
16886128,36,10,16881472
834182,12,10,834177
17602672,144,11,17602368
33888768,48,9,694097
34245632,108,11,17353552
17288080,800,14,759636
17025408,36,10,825138
17541232,36,10,690019
17413952,216,11,619568
34376192,32,10,34375936
34212864,144,10,16829008
34387968,36,10,17549344
17348976,156,12,755506
17353568,12,10,17352256
16947024,10,9,619570
67567616,148,11,17278512
16960128,8,9,829473
17086560,36,10,17064448
67764224,36,9,67764224
34158336,174,12,17011216
17222272,24,10,17211920
34277888,72,10,16824848
34233344,96,10,17156672
694117,108,11,681249
17610576,36,9,17610000
16959840,10,9,824898
17139552,12,10,550160
17213808,24,9,685650
824914,10,9,414224
34094080,98,11,17025408
34162688,62,10,17077552
16824432,12,10,554256
17549648,26,10,17536000
100937728,108,10,17081104
764261,26,10,759346
34036480,8,10,17282352
33950208,38,10,16819760
34245632,108,11,17471520
34028288,30,10,17021568
16824976,14,9,759584
50497280,10,10,16942336
17157024,36,10,834129
17409888,142,12,694049
33901312,34,10,17152320
17288080,50,12,825136
34384640,90,11,17605632
84650032,132,13,689712
17410144,14,9,694370
17483888,36,10,829505
34085888,12,10,16893984
101228544,72,12,17353216
16885872,18,11,554561
17288080,48,10,833904
17536864,196,10,759329
16827968,14,9,16802848
17091168,16,9,17081648
34243584,18,9,16820288
17287552,16,9,624433
50575872,72,11,763203
34249728,10,9,17484112
829557,24,11,816433
34305280,144,12,17151808
34102272,56,9,17323056
67698688,38,10,17274960
34372096,224,10,17287728
34363904,24,9,34362112
16829344,4,9,828976
17419088,48,9,824592
17419136,24,10,833648
17598288,24,10,816451
50841088,72,11,17261056
17536864,64,11,751186
67633152,36,10,821076
17143328,24,10,614928
34081536,168,12,16823888
17352544,70,10,820752
16894864,4,9,833825
764260,16,9,680993
17213824,96,11,694369
16956016,4,9,16956016
17156912,58,11,742177
825460,36,10,825410
17549696,72,11,17532176
101490688,12,9,34382592
34036224,4,9,17143920
17288096,16,9,833650
34104576,432,11,550160
34019328,36,10,16871936
828995,72,11,828465
17353632,36,10,829536
17611392,70,11,834183
17532752,72,11,17527296
34248704,52,11,694372
17287264,48,11,816656
17156144,36,10,545568
34224896,32,11,34223104
34237440,24,10,34236160
34294016,24,9,759104
16820064,112,12,685634
50645248,76,11,50627328
34166272,34,10,17143312
759651,24,10,758561
34024192,16,9,16955200
17157024,14,9,833872
833908,72,10,619536
17222000,24,9,816722
34382848,36,9,17482752
34364160,50,11,17584912
33971200,36,10,17212672
84632882,36,9,742450
50579456,108,11,17025024
16824960,26,11,763968
67567616,262,10,414768
17200448,96,9,480288
34277376,36,10,34277376
829540,16,9,549937
33954048,22,10,17208576
17602672,14,9,825462
34282496,10,10,34279424
34228224,24,10,17082480
34376448,116,10,17353584
33622528,8,9,33621760
829814,108,10,828978
34220288,30,9,16946480
17478976,36,10,763200
17419104,16,9,833893
34216704,12,9,34216704
16955504,34,10,16942896
34235392,24,9,681010
16829296,10,9,16824112
101212160,160,12,33953792
17532208,58,9,754994
34235648,16,10,17458208
834198,14,9,833892
34216192,8,9,34215936
34286592,144,12,834162
34309632,30,10,17532416
34236416,36,10,34235136
17204544,72,11,549921
17484688,34,11,834115
34233344,8,9,34233088
17536048,72,10,738081
34040320,216,12,34038016
17418304,26,10,824368
829012,24,10,681281
33965824,34,10,17187584
84646002,98,11,755506
34040832,10,9,17288032
17287472,36,10,815905
33688064,24,10,16819728
17344864,16,9,694371
833927,12,9,755522
17419120,36,10,759601
16894592,24,9,16893984
67436544,48,11,807969
34245632,8,9,17483856
33885184,48,9,16803104
34314752,14,9,764243
84567329,12,10,84562448
33692416,96,11,16872736
50771712,72,10,17217344
17410144,48,10,693810
17025344,30,9,803616
34163456,8,9,17392688
16894608,38,10,829712
16820608,16,10,694352
17467216,12,10,17467184
34343168,18,9,17597952
17213520,34,10,681265
34310400,38,10,759920
17607024,216,12,829793
17602672,36,9,825456
17417536,10,10,824641
50501376,24,10,16946176
829251,24,9,828432
101273600,186,11,34167808
34093312,232,12,17012480
17155888,12,9,807696
34309376,548,12,17347600
17611056,24,9,833808
829796,14,10,828432
34110208,36,10,755552
17484128,14,9,829776
101142528,800,14,34034688
33827840,12,10,17091104
34036480,142,12,17151760
764278,48,9,694116
624484,800,11,624416
17021264,10,9,759090
17148256,10,10,693841
67764224,26,10,67764224
34237440,72,10,17220368
694117,14,10,694082
834183,62,10,833376
764005,48,11,764003
17273904,48,9,619569
16828240,34,10,16807216
829831,14,9,829809
34154496,144,13,16946992
17016384,12,10,672545
16816176,72,11,16810512
34175744,26,11,17283632
67502080,38,10,615747
33827840,54,9,829762
67567616,16,10,620112
50575872,22,10,17021520
17091216,24,10,17090928
34175744,16,9,34174208
67698688,34,11,759920
17008464,32,10,554305
17480064,14,9,764289
34301184,800,12,17191952
34342912,34,10,16827152
17414720,800,13,758817
16955712,108,11,16946192
828995,324,11,828992
34281472,24,9,17532192
16885296,34,10,680464
17200176,24,10,17183232
833893,14,9,824609
16828768,24,11,16827920
17012576,36,10,17004096
34224896,86,10,17015296
16951136,8,9,680736
834147,10,9,828976
764020,24,10,764020
17091488,36,9,17091360
34020096,112,10,16889968
17462848,14,9,685635
34310400,54,9,17532464
16886144,48,11,694338
34248448,72,10,17409600
17090400,36,10,17068832
820820,72,11,545841
33950720,30,10,17222528
34089984,24,10,34089984
759378,36,9,614928
34309888,96,11,17532192
34024192,36,10,16938240
17418864,30,9,829812
17549968,72,11,17549888
101027840,36,10,17413440
17536864,50,10,759652
17155904,112,10,816449
16960144,24,10,825154
16955744,40,10,16955696
17090128,800,14,812080
16894608,4,9,829729
33954816,24,9,16877136
833892,34,10,812064
33897472,26,9,17025408
17283680,16,9,763424
34221056,160,12,34218240
34171648,12,9,17413632
833923,16,9,825393
84714819,16,10,824643
17213520,10,10,689744
50832384,24,10,50831616
17418080,16,9,825187
33958656,28,9,16955200
17541472,50,12,764260
16824928,16,9,16823856
16947024,12,10,619552
34319360,58,12,17484688
17288016,38,10,833363
33892608,24,11,624210
829539,72,10,549665
16955760,10,9,750880
84720224,800,13,17588480
34309888,16,10,17532720
34110208,34,10,17349232
16820336,4,9,554272
33971200,24,9,17221376
16960096,12,9,16933888
34040320,8,9,690020
759926,36,10,624193
17483888,32,11,829490
33888768,112,10,16885584
50514432,24,9,50503680
34171904,12,10,17418848
17340240,72,11,619826
554578,216,10,545296
764005,8,10,755281
17222224,34,10,681282
34166784,24,9,17397040
16824960,10,9,763953
