@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute BetCountOpponent numeric
@attribute BetCountPlayer numeric
@attribute OpponentOnButton {true,false}
@attribute LastActionOpponent {f,k,c,b1,b2,b3}
@attribute LastActionPlayer {f,k,c,b1,b2,b3}
@attribute DeckStrength numeric
@attribute DeckPaired {true,false}
@attribute DeckSuited numeric

@data
17025408,72,1,2,false,?,k,825457,false,1
34096896,16,1,1,false,?,c,17074016,false,1
17611104,72,2,1,false,?,c,833876,false,1
16958784,168,1,2,false,?,b2,344864,false,1
17479504,8,0,1,false,?,k,763184,false,1
17218096,8,0,1,false,?,c,17216256,false,1
34158336,8,0,1,false,?,c,17012576,false,1
50436096,12,1,0,false,?,b2,16880960,false,1
17213552,6,0,1,false,?,k,689713,false,1
67829760,72,0,4,true,?,k,17348976,false,1
34228992,12,0,1,false,?,c,33827584,false,1
33692416,72,0,3,false,?,c,16888320,false,1
34241536,800,2,3,false,?,b1,17283664,false,1
34355456,4,0,0,false,?,k,17602352,false,1
17352240,16,2,0,false,?,b1,17352240,false,1
17418304,72,3,0,false,?,b2,623649,false,1
17286736,24,2,0,false,?,k,17286736,false,1
16894592,6,0,1,false,?,k,16892928,false,1
84579105,12,1,0,false,?,k,694305,false,1
34363136,48,2,1,false,?,k,17135168,false,1
17414256,30,0,2,false,?,k,759920,false,1
16828752,4,0,0,false,?,k,807440,false,1
17156736,48,2,1,true,?,k,17148016,false,1
17082464,8,1,0,false,?,k,689730,false,1
34219008,52,0,3,true,?,k,672545,false,1
833909,12,0,2,false,?,c,759635,false,1
17418816,24,2,0,false,?,b1,829760,false,1
759909,8,0,1,false,?,c,755010,false,1
84719987,96,0,4,true,?,k,17419056,false,1
17082192,12,0,2,false,?,k,676897,false,1
34342656,72,2,1,false,?,k,16828208,false,1
17139232,12,1,0,false,?,k,17129984,false,1
100909056,36,1,1,false,?,k,50578688,false,1
17610832,8,0,1,false,?,c,17597760,false,1
824916,12,0,2,false,?,c,824915,false,1
17017184,8,1,0,false,?,k,693296,false,1
17484160,800,1,1,false,?,k,825443,false,1
17025952,36,1,1,false,?,k,17025872,false,1
834182,24,2,0,false,?,k,763937,false,1
34147328,4,0,0,false,?,k,34147328,false,1
34236672,42,1,1,false,?,k,17213824,false,1
34359552,36,1,1,false,?,c,17090384,false,1
34216704,36,1,1,false,?,c,17471248,false,1
34102016,24,2,0,false,?,k,17348176,false,1
17288064,24,1,1,false,?,k,17282352,false,1
829556,12,0,1,false,?,c,829251,false,1
16960400,12,0,1,false,?,k,16959824,false,1
17091472,36,2,0,false,?,b2,17086720,false,1
34306048,48,2,1,false,?,k,17283120,false,1
84644624,112,2,2,false,?,k,623921,false,1
829285,12,1,0,false,?,k,685648,false,1
834198,24,0,2,false,?,k,764244,false,1
17155632,48,1,1,false,?,k,17117440,false,1
834199,72,3,0,false,?,b2,833344,false,1
764261,216,3,1,false,?,b2,763473,false,1
17480000,36,1,1,false,?,k,762928,false,1
67436544,24,1,1,true,?,b2,755011,false,1
17156480,24,1,1,false,?,c,17143856,false,1
34248448,12,1,0,false,?,k,694064,false,1
100950016,224,1,3,true,?,k,17187584,false,1
16959856,32,2,0,false,?,k,16946992,false,1
17090864,24,2,0,false,?,b1,803600,false,1
17217920,4,0,0,false,?,k,17209424,false,1
33688320,72,2,1,false,?,k,16954624,false,1
33954816,48,3,0,false,?,b1,16868672,false,1
34351616,12,1,0,false,?,k,34351616,false,1
17549952,232,1,3,true,?,k,833653,false,1
17549920,72,1,2,false,?,k,17523968,false,1
17401392,24,0,2,false,?,c,624160,false,1
34224896,486,2,3,true,?,k,17017104,false,1
100753408,24,1,1,false,?,k,17216784,false,1
34315264,144,0,4,true,?,k,833825,false,1
17344848,12,1,0,false,?,k,17342992,false,1
34298112,36,0,3,false,?,c,759890,false,1
16960400,12,1,0,false,?,k,759328,false,1
34298368,108,3,0,false,?,b2,17152640,false,1
67305472,48,3,0,false,?,b1,733712,false,1
17152608,24,1,1,false,?,k,17151008,false,1
34281728,108,2,2,true,?,b1,16889968,false,1
34286080,108,1,3,false,?,c,16950016,false,1
17353360,36,1,2,true,?,k,825442,false,1
34362112,96,3,1,false,?,b1,17024256,false,1
34224896,18,0,2,true,?,k,34222592,false,1
17090128,24,1,1,false,?,k,414752,false,1
17480064,4,0,0,false,?,k,17471504,false,1
34084352,8,0,1,false,?,k,17326608,false,1
34105088,12,1,0,false,?,k,17326864,false,1
17611376,126,1,2,false,?,k,829267,false,1
50382848,196,1,3,false,?,k,820800,false,1
17549424,108,3,0,false,?,b2,17549136,false,1
33752832,4,0,0,false,?,k,16807504,false,1
33753344,72,2,1,false,?,b1,16815664,false,1
17283712,8,1,0,false,?,b1,17283680,false,1
833908,24,2,0,false,?,b1,833857,false,1
694082,6,0,1,true,?,k,694080,false,1
763732,72,3,0,false,?,b2,763680,false,1
84650016,8,1,0,false,?,b1,16829312,false,1
50382080,216,0,4,true,?,k,16798480,false,1
16824960,24,1,1,false,?,k,16824336,false,1
50837504,508,2,3,true,?,k,755555,false,1
17339984,24,1,1,false,?,k,17322768,false,1
33825536,568,3,3,false,?,b1,33690624,false,1
34236416,144,2,2,false,?,b1,17213488,false,1
17537136,16,0,2,true,?,k,759856,false,1
17536048,562,1,4,false,?,c,758833,false,1
17221712,12,1,0,false,?,b2,17221712,false,1
33754112,24,2,0,false,?,b1,16828976,false,1
17602400,48,3,0,false,?,b1,816705,false,1
34372352,32,0,2,true,?,k,17611120,false,1
833620,36,1,1,false,?,b2,832544,false,1
833651,12,1,0,false,?,k,755506,false,1
17012576,24,2,0,false,?,k,620048,false,1
17025904,184,1,1,false,?,k,17024864,false,1
16960368,12,1,0,false,?,k,16959312,false,1
16885600,4,0,0,false,?,k,16872768,false,1
17017184,24,0,2,true,?,k,680736,false,1
834198,24,1,1,false,?,c,834131,false,1
829558,36,1,1,false,?,k,685601,false,1
764022,12,1,0,false,?,k,755523,false,1
834183,24,2,0,false,?,k,829553,false,1
34032640,288,2,2,true,?,k,34032128,false,1
829558,36,1,1,false,?,k,829249,false,1
17347632,24,2,0,false,?,b1,738064,false,1
17523488,36,2,0,false,?,k,746273,false,1
16824960,12,1,0,false,?,k,689456,false,1
34388480,84,1,1,false,?,k,34387456,false,1
825444,36,1,1,false,?,k,820752,false,1
16890208,48,1,2,false,?,b1,746512,false,1
17597744,4,0,0,false,?,k,17597216,false,1
34104320,12,1,0,false,?,k,34103808,false,1
34178560,72,0,3,false,?,c,17339920,false,1
17349184,12,1,0,false,?,k,17342992,false,1
33884928,16,1,1,false,?,c,17152000,false,1
16890512,36,1,1,false,?,b2,759585,false,1
17213824,24,1,1,false,?,k,689714,false,1
17484688,36,1,1,false,?,k,17479520,false,1
17143648,36,2,0,false,?,k,17143312,false,1
17017216,12,1,0,false,?,k,689456,false,1
17222000,36,1,1,false,?,k,17208368,false,1
34277888,6,0,1,true,?,k,17514752,false,1
17419168,72,1,2,false,?,k,834097,false,1
17327424,168,2,1,false,?,c,550192,false,1
17413712,144,1,3,false,?,c,759379,false,1
17397312,24,1,1,false,?,c,615473,false,1
33692416,252,2,2,false,?,c,16889936,false,1
17549696,24,2,0,false,?,k,17549344,false,1
33954816,24,1,1,false,?,k,17191952,false,1
67502080,8,1,0,false,?,k,812355,false,1
829814,24,0,2,false,?,k,694114,false,1
16811872,24,1,1,false,?,c,554512,false,1
34233088,8,1,0,false,?,k,34233088,false,1
834183,36,1,1,false,?,k,690004,false,1
16886112,12,1,0,false,?,k,680976,false,1
17349264,12,1,0,false,?,k,17343808,false,1
834166,24,2,0,false,?,b1,816724,false,1
17549408,36,0,3,false,?,c,755232,false,1
764022,4,0,0,false,?,k,755555,false,1
833651,88,2,1,false,?,k,750352,false,1
100708352,12,1,0,false,?,k,50376960,false,1
16829056,12,1,0,false,?,k,16820320,false,1
84649808,8,0,1,false,?,c,16950528,false,1
17209456,4,0,0,false,?,k,17204992,false,1
34147328,24,2,0,false,?,k,34145024,false,1
67895296,12,0,1,false,?,k,833921,false,1
16828224,168,1,2,false,?,c,16794128,false,1
34108672,18,1,1,false,?,k,17331248,false,1
34015744,6,0,1,false,?,k,17279232,false,1
746802,72,2,1,false,?,b1,406032,false,1
34224896,12,1,1,false,?,k,763442,false,1
34359296,8,0,1,false,?,k,17580544,false,1
34149888,36,1,2,true,?,k,16881200,false,1
34318336,108,0,4,false,?,c,764017,false,1
33962496,24,2,0,false,?,k,17212416,false,1
100696064,324,1,4,false,?,c,16811824,false,1
34248448,40,2,1,false,?,b1,694032,false,1
834179,4,0,0,false,?,k,763953,false,1
17549904,72,2,2,true,?,b1,834096,false,1
16881488,108,2,1,false,?,b2,16864256,false,1
51038976,508,1,4,false,?,c,17484624,false,1
84510496,56,1,1,false,?,k,759584,false,1
34145792,800,4,1,false,?,b3,16815376,false,1
16894336,6,0,1,false,?,k,16894304,false,1
833927,12,0,1,false,?,k,825443,false,1
16960096,12,0,2,true,?,k,16950832,false,1
16960400,216,3,1,false,?,k,16946688,false,1
34379264,24,1,1,false,?,k,34365952,false,1
17004112,4,0,0,false,?,k,484656,false,1
763748,12,0,1,false,?,k,685601,false,1
17484672,24,2,0,false,?,k,763953,false,1
17025920,32,2,0,false,?,k,820001,false,1
16824960,6,0,1,true,?,k,763952,false,1
34101760,56,2,1,false,?,b1,17147424,false,1
16894848,72,3,0,false,?,b2,833633,false,1
84715346,204,2,1,false,?,b1,816433,false,1
17484144,28,0,2,false,?,k,17462544,false,1
33831680,70,1,1,false,?,k,17019920,false,1
17283664,98,1,1,false,?,k,763202,false,1
34088704,56,1,1,false,?,k,17331488,false,1
51038464,219,1,3,false,?,c,17484080,false,1
17091472,124,1,2,true,?,k,824916,false,1
759858,16,1,0,false,?,k,602640,false,1
17344848,171,1,3,true,?,k,693553,false,1
17484128,108,2,1,false,?,b2,17483024,false,1
17218176,14,1,1,false,?,k,764002,false,1
34372352,487,3,2,false,?,k,834161,false,1
17082448,30,1,1,false,?,c,689185,false,1
17611392,14,1,0,false,?,k,17606464,false,1
34028288,86,1,2,false,?,k,17008416,false,1
755540,32,0,3,false,?,c,755540,false,1
833925,36,2,0,false,?,b2,833616,false,1
34098176,36,2,0,false,?,k,16828480,false,1
17471328,4,0,0,false,?,k,17462864,false,1
821092,24,2,0,false,?,k,820768,false,1
17611312,51,1,1,true,?,k,834096,false,1
17222544,26,2,0,false,?,b2,833875,false,1
33688320,40,2,0,false,?,b2,746000,false,1
750898,50,1,2,true,?,k,750880,false,1
17353632,32,0,2,false,?,c,829490,false,1
764278,4,0,0,false,?,k,693776,false,1
84510545,48,1,1,false,?,k,554304,false,1
33831680,6,0,1,true,?,k,750640,false,1
17606496,34,2,1,true,?,b1,17605920,false,1
33958400,10,1,0,false,?,k,17212448,false,1
17091216,84,0,2,false,?,k,693569,false,1
16955760,28,1,1,false,?,c,759618,false,1
67371008,472,1,4,true,?,k,16871936,false,1
67371008,12,0,1,false,?,c,815632,false,1
833910,17,0,2,false,?,k,833360,false,1
16886128,19,1,1,false,?,k,16885552,false,1
17087024,4,0,0,false,?,k,17080848,false,1
17217360,36,1,1,false,?,k,750881,false,1
16820336,8,1,0,false,?,k,689984,false,1
34347264,6,0,1,true,?,k,824848,false,1
16894608,4,0,0,false,?,k,829505,false,1
34302976,10,1,0,false,?,k,17549408,false,1
67764224,10,1,0,false,?,k,694114,false,1
689475,24,2,0,false,?,k,545842,false,1
690019,6,0,1,false,?,k,554545,false,1
16960400,24,2,0,false,?,k,16959808,false,1
33901312,14,1,1,false,?,k,751188,false,1
17417808,82,3,0,false,?,b2,615728,false,1
34097664,17,1,1,false,?,k,17343504,false,1
17478704,34,2,0,false,?,k,672545,false,1
33897216,10,1,1,false,?,k,17020704,false,1
17348448,12,1,0,false,?,k,755557,false,1
33818368,6,0,1,false,?,k,16806688,false,1
17537104,14,1,0,false,?,k,17537088,false,1
34277120,17,1,1,true,?,b2,16822800,false,1
17484672,10,1,1,false,?,k,17483616,false,1
34081536,137,0,4,true,?,k,755264,false,1
17283424,14,1,1,false,?,k,759650,false,1
759923,8,0,1,true,?,k,758544,false,1
759875,4,0,0,false,?,k,759875,false,1
16955744,133,2,2,true,?,b1,759379,false,1
832834,36,1,2,false,?,k,832832,false,1
834166,22,1,1,true,?,k,829282,false,1
751170,24,1,1,false,?,b1,750625,false,1
16959856,8,1,0,false,?,b1,823824,false,1
34092544,508,3,2,false,?,c,550192,false,1
34161152,17,1,1,false,?,k,34161152,false,1
34241280,18,0,2,true,?,k,17479472,false,1
34241536,26,2,0,false,?,b2,17287744,false,1
17078368,10,1,0,false,?,k,624212,false,1
34212864,8,1,0,false,?,k,17479168,false,1
17353632,38,2,0,false,?,b2,834177,false,1
34170880,10,1,0,false,?,k,624483,false,1
16881232,26,0,2,true,?,k,615729,false,1
694116,16,0,2,true,?,k,694082,false,1
17218176,55,2,1,false,?,k,755557,false,1
17352272,18,0,2,true,?,k,820529,false,1
34105600,10,1,1,false,?,k,17327136,false,1
34235648,17,0,2,false,?,k,17457920,false,1
820546,4,0,0,false,?,k,545824,false,1
16960144,8,1,0,false,?,b1,694322,false,1
17078384,54,1,2,false,?,c,17073952,false,1
34245632,14,1,1,false,?,k,34242816,false,1
34374912,24,1,1,false,?,k,34102272,false,1
34097664,48,1,2,true,?,k,17073440,false,1
17086800,14,0,2,true,?,k,758833,false,1
825154,8,1,0,false,?,b1,824336,false,1
33966592,36,2,0,false,?,k,685634,false,1
67371008,14,1,0,false,?,k,606736,false,1
17090656,26,2,0,false,?,k,17073664,false,1
34105600,39,0,3,true,?,k,624481,false,1
16894864,7,0,1,true,?,k,833808,false,1
84506195,56,0,3,true,?,k,624467,false,1
17484144,72,3,0,false,?,b2,829808,false,1
34237440,35,2,1,false,?,b1,17482240,false,1
764277,8,0,1,false,?,c,764274,false,1
17091488,12,1,0,false,?,k,829012,false,1
17611120,7,0,1,true,?,k,17609776,false,1
16893792,8,1,0,false,?,k,16868128,false,1
16877408,108,2,1,false,?,k,16872752,false,1
50868736,36,2,0,false,?,k,17314304,false,1
764022,36,1,1,false,?,c,763749,false,1
16893776,24,2,0,false,?,b2,16872736,false,1
84575553,53,1,2,true,?,k,541456,false,1
834148,12,1,0,false,?,k,763425,false,1
84706627,34,1,1,false,?,b2,820820,false,1
100806656,29,2,1,false,?,k,50511872,false,1
50968320,326,3,2,true,?,k,17413712,false,1
825459,4,0,0,false,?,k,825137,false,1
34015744,56,1,2,true,?,k,16819728,false,1
17222272,12,1,0,false,?,k,17213440,false,1
17257520,36,2,0,false,?,k,344848,false,1
34232320,16,0,2,true,?,k,17148016,false,1
833653,72,0,3,true,?,k,832834,false,1
17152656,256,3,1,false,?,k,17146384,false,1
16959600,12,1,0,false,?,k,16942896,false,1
50964224,496,4,1,true,?,b1,17409552,false,1
84579378,616,2,4,false,?,c,693569,false,1
17091424,32,2,0,false,?,k,833090,false,1
84506145,29,2,1,false,?,k,16946704,false,1
101167104,14,0,2,false,?,c,34307072,false,1
764020,24,1,1,false,?,c,685105,false,1
84567345,108,0,4,true,?,k,693520,false,1
16947040,24,1,1,false,?,c,16947040,false,1
101347328,4,0,0,false,?,k,101347328,false,1
67567616,34,2,0,false,?,k,17396784,false,1
16959824,14,1,1,false,?,k,807968,false,1
34020352,4,0,0,false,?,k,815632,false,1
17222272,26,2,0,false,?,k,821091,false,1
17156464,14,1,0,false,?,k,17143328,false,1
34343424,36,1,1,false,?,c,34342144,false,1
34318592,10,1,0,false,?,k,17541424,false,1
33901568,26,0,2,true,?,k,17090352,false,1
33826560,12,0,2,true,?,k,17068544,false,1
16894848,20,1,1,false,?,k,833296,false,1
17484656,32,1,2,true,?,b1,17479440,false,1
67895296,32,1,2,true,?,b1,17479776,false,1
17086832,8,1,0,false,?,k,17086240,false,1
17484160,14,1,1,false,?,k,829829,false,1
16960368,4,0,0,false,?,k,833346,false,1
16828800,32,2,0,false,?,k,821056,false,1
34294016,18,0,2,true,?,k,17535504,false,1
34084352,25,1,1,false,?,k,34084352,false,1
33885184,12,0,2,true,?,k,16827680,false,1
100683776,18,2,0,false,?,b1,33884672,false,1
17157008,26,2,0,false,?,k,833872,false,1
17218160,18,0,2,false,?,c,763744,false,1
34319360,6,0,1,false,?,k,17549920,false,1
33692416,48,3,0,false,?,b1,16954384,false,1
34023680,54,1,2,false,?,k,16947248,false,1
33969152,36,2,0,false,?,k,17065248,false,1
34359040,14,1,1,false,?,k,17593376,false,1
84715536,14,1,1,false,?,k,17483776,false,1
17091440,6,0,1,false,?,k,816449,false,1
694339,8,0,1,true,?,k,672545,false,1
16947312,10,1,1,false,?,k,620082,false,1
34382848,14,0,2,false,?,k,34359808,false,1
34302976,32,0,2,false,?,k,16829280,false,1
17388592,39,0,3,true,?,k,606992,false,1
34158080,32,2,0,false,?,k,17384224,false,1
17152096,24,1,1,false,?,k,746785,false,1
17413968,108,1,2,false,?,c,619809,false,1
50947072,30,2,0,false,?,k,17384192,false,1
16947296,14,1,0,false,?,k,615746,false,1
17222560,70,2,1,false,?,k,17212416,false,1
17340208,36,2,1,false,?,k,624417,false,1
100675584,30,2,0,false,?,k,16824880,false,1
84719733,44,1,2,true,?,b1,17610864,false,1
34212864,43,1,2,false,?,k,16829344,false,1
34359296,8,1,0,false,?,k,34359040,false,1
34219776,14,1,1,false,?,k,17462544,false,1
16951664,10,1,0,false,?,k,16947008,false,1
67764224,56,0,3,true,?,k,690017,false,1
51152640,4,0,0,false,?,k,51147520,false,1
16881488,53,1,2,false,?,k,619792,false,1
834199,30,1,2,true,?,b1,834162,false,1
16829024,4,0,0,false,?,k,16819792,false,1
34307072,32,2,0,false,?,k,17549088,false,1
34351872,24,0,2,true,?,k,17576464,false,1
17528112,54,1,2,false,?,c,750368,false,1
17288080,12,1,0,false,?,k,833654,false,1
834183,4,0,0,false,?,k,833651,false,1
16955504,6,0,1,false,?,k,755537,false,1
17021584,4,0,0,false,?,k,693571,false,1
33831168,48,3,0,false,?,b1,17012032,false,1
17339968,18,0,2,false,?,c,624161,false,1
16958784,14,1,1,false,?,k,344592,false,1
34290688,26,0,2,true,?,k,17532720,false,1
17419120,72,2,1,false,?,k,17418080,false,1
17410160,36,2,0,false,?,b2,17400608,false,1
33901312,14,1,1,false,?,k,17085696,false,1
34313472,16,0,2,true,?,k,17412352,false,1
50645760,36,2,0,false,?,b2,17085728,false,1
34028288,14,1,0,false,?,k,17274928,false,1
16829040,51,1,2,true,?,k,16819776,false,1
690020,36,1,1,false,?,c,689168,false,1
17611072,563,4,2,false,?,b1,832528,false,1
84650067,800,2,3,false,?,b3,17549872,false,1
834164,12,1,0,false,?,k,816177,false,1
34020096,8,0,1,false,?,c,17281552,false,1
51165696,556,4,2,true,?,b1,17610864,false,1
17549152,19,1,1,false,?,k,833380,false,1
34302464,36,1,1,false,?,c,763456,false,1
33962240,26,2,0,false,?,b2,17012256,false,1
34298112,32,0,2,true,?,k,17152256,false,1
829268,4,0,0,false,?,k,816433,false,1
34306560,48,0,3,true,?,k,17528336,false,1
17025936,19,0,2,false,?,k,758834,false,1
50833664,7,0,1,true,?,k,50827264,false,1
17353552,10,1,1,false,?,k,833618,false,1
829831,12,0,1,false,?,k,694304,false,1
17483888,54,1,2,false,?,k,690016,false,1
17021568,14,1,0,false,?,k,17021008,false,1
17541424,6,0,1,false,?,k,17541424,false,1
34035712,71,2,2,true,?,k,17270288,false,1
34081536,12,1,0,false,?,k,34078976,false,1
33962496,23,1,1,false,?,k,693827,false,1
17478704,70,1,1,false,?,c,738081,false,1
17025680,23,1,1,false,?,b2,17017152,false,1
17152640,14,1,1,false,?,k,689747,false,1
33961984,6,0,1,false,?,k,17008128,false,1
17471328,116,1,3,true,?,k,685650,false,1
824899,10,1,0,false,?,k,615201,false,1
34372096,37,0,3,true,?,k,17287760,false,1
833926,255,3,2,false,?,k,624195,false,1
34170880,54,0,3,true,?,k,17209408,false,1
624482,144,0,4,true,?,k,620048,false,1
33691648,14,1,1,false,?,k,16941312,false,1
17017200,6,0,1,false,?,k,693552,false,1
50768128,99,2,2,true,?,b1,17213696,false,1
33953536,20,2,0,false,?,b2,17199888,false,1
16816224,8,1,0,false,?,b1,550208,false,1
34302976,34,2,0,false,?,k,833633,false,1
67829760,800,1,3,false,?,c,764292,false,1
67829760,94,0,3,false,?,c,34306304,false,1
34106112,36,1,2,false,?,c,17204544,false,1
17222224,36,2,0,false,?,k,828978,false,1
16960416,6,0,1,false,?,k,762656,false,1
17288096,12,0,1,false,?,k,834149,false,1
17283168,99,0,4,true,?,k,751136,false,1
17349264,19,1,1,false,?,k,759841,false,1
17025648,36,2,0,false,?,k,17016656,false,1
51069696,800,3,2,false,?,k,17515024,false,1
694116,216,3,1,false,?,c,685088,false,1
834164,10,1,0,false,?,k,763712,false,1
17418784,36,2,0,false,?,k,829729,false,1
17484592,14,1,0,false,?,k,17478432,false,1
17353632,19,1,1,false,?,k,833653,false,1
17484688,19,1,1,false,?,k,834115,false,1
67371008,48,0,3,true,?,k,606736,false,1
16960368,43,1,2,false,?,k,16958224,false,1
16890240,14,0,2,false,?,c,623888,false,1
34159360,12,0,2,false,?,c,17412624,false,1
34243840,800,4,1,false,?,b2,689424,false,1
67567616,106,3,0,false,?,b2,751171,false,1
17017216,14,1,1,false,?,k,623920,false,1
34354944,14,1,1,false,?,k,17593392,false,1
50693120,86,1,2,false,?,c,17122064,false,1
16955776,24,2,0,false,?,b1,754720,false,1
101003264,14,0,2,false,?,k,50684672,false,1
34096896,44,1,2,false,?,c,17072928,false,1
17352272,26,2,0,false,?,b2,17327424,false,1
689747,16,1,1,true,?,b1,689747,false,1
17152640,8,1,0,false,?,k,763987,false,1
829251,14,1,1,false,?,k,684832,false,1
624210,54,2,1,false,?,k,610832,false,1
17218160,14,1,1,false,?,k,763425,false,1
84711488,26,2,0,false,?,b2,833601,false,1
17349200,19,0,2,false,?,k,763986,false,1
17091488,104,1,2,false,?,c,17085696,false,1
17467232,16,2,0,false,?,b1,690017,false,1
17025376,26,0,2,true,?,k,17012288,false,1
34167808,232,3,1,false,?,b2,17154576,false,1
17286736,53,1,2,false,?,k,812336,false,1
17339696,14,1,1,false,?,k,623376,false,1
101351424,54,2,1,false,?,k,51021312,false,1
17549952,14,1,0,false,?,k,17549888,false,1
17607008,6,0,1,false,?,k,17606944,false,1
829285,36,1,1,false,?,c,828688,false,1
17021312,18,0,2,true,?,k,759923,false,1
34036480,4,0,0,false,?,k,763729,false,1
17479792,44,1,2,true,?,k,763986,false,1
17598272,54,1,2,false,?,c,821056,false,1
33885184,199,1,4,true,?,k,17150976,false,1
17156448,10,1,1,false,?,k,824915,false,1
764277,17,1,1,false,?,k,764240,false,1
51024896,652,2,3,false,?,b3,17470480,false,1
829814,36,1,1,false,?,k,828995,false,1
16942912,7,0,1,true,?,k,554034,false,1
816707,8,0,1,true,?,k,816176,false,1
34040832,135,2,2,true,?,b1,17261600,false,1
84715074,39,0,3,true,?,k,828466,false,1
17157024,14,1,1,false,?,k,834162,false,1
34170880,26,2,0,false,?,b2,17397312,false,1
17344048,45,1,2,true,?,k,689680,false,1
17218176,42,1,2,false,?,c,755265,false,1
34244864,32,1,1,false,?,b2,17465872,false,1
17021312,30,1,1,false,?,c,758544,false,1
33958912,6,0,1,false,?,k,17221664,false,1
17483040,34,2,0,false,?,k,827920,false,1
100859904,30,1,1,false,?,c,50561536,false,1
84575554,30,0,2,true,?,k,694356,false,1
33967104,37,2,1,false,?,k,33956864,false,1
33757952,24,1,1,false,?,c,16881712,false,1
17410128,178,3,1,false,?,b2,689424,false,1
16955488,4,0,0,false,?,k,16955408,false,1
33622528,128,2,2,false,?,b2,16884480,false,1
50382592,14,1,0,false,?,k,16828256,false,1
34232576,66,1,1,false,?,c,33896704,false,1
34240000,97,0,4,true,?,k,17213216,false,1
34226944,92,3,0,false,?,b2,34210560,false,1
751170,48,1,2,false,?,k,737808,false,1
33962240,58,1,2,true,?,k,17012240,false,1
17288080,7,0,1,true,?,k,17287488,false,1
34376448,63,1,2,true,?,b2,17353504,false,1
17143648,18,0,2,false,?,k,619808,false,1
17353296,74,1,2,false,?,k,828705,false,1
17021536,36,2,0,false,?,b2,17020496,false,1
17483600,12,1,0,false,?,k,828688,false,1
833926,6,0,1,false,?,k,833619,false,1
67305472,8,0,1,false,?,k,832016,false,1
17091488,58,2,1,false,?,k,834113,false,1
17602672,28,2,0,false,?,b2,825459,false,1
17549856,10,1,1,false,?,k,834080,false,1
17221712,19,1,1,false,?,k,17221712,false,1
17348960,4,0,0,false,?,k,759904,false,1
34220800,36,2,0,false,?,k,16956032,false,1
17611328,6,0,1,true,?,k,834115,false,1
34216192,26,2,0,false,?,k,16886048,false,1
16889920,12,1,0,false,?,k,541200,false,1
17283456,38,2,0,false,?,b2,624400,false,1
33830912,17,1,1,false,?,k,17073968,false,1
16956032,8,0,1,false,?,c,754192,false,1
33756672,29,2,1,false,?,k,16859904,false,1
33622784,6,0,1,false,?,k,16881664,false,1
17528400,108,0,4,true,?,k,750896,false,1
17021584,4,0,0,false,?,k,764259,false,1
17418320,38,2,0,false,?,k,825428,false,1
67436544,29,2,1,false,?,k,67436544,false,1
34233344,34,2,0,false,?,k,17156656,false,1
17025952,14,1,0,false,?,k,834179,false,1
17611120,76,1,2,true,?,k,833363,false,1
17610544,224,3,1,false,?,b2,833296,false,1
17217920,19,1,1,false,?,k,759376,false,1
17339984,19,1,1,false,?,k,623904,false,1
17086560,14,0,2,false,?,k,755008,false,1
763987,6,0,1,false,?,k,763984,false,1
51152640,24,2,0,false,?,k,51151360,false,1
17091488,8,1,0,false,?,k,829556,false,1
17549408,17,0,2,true,?,k,833634,false,1
50449152,800,2,4,false,?,c,833825,false,1
759892,10,1,0,false,?,k,759889,false,1
84710706,78,1,2,false,?,k,824097,false,1
17287744,216,1,3,false,?,c,816161,false,1
17606192,48,2,1,false,?,k,828977,false,1
17148272,26,0,2,true,?,k,694114,false,1
17217904,14,1,0,false,?,k,17199872,false,1
34362880,20,2,0,false,?,b2,17155616,false,1
16956032,36,2,0,false,?,k,16950016,false,1
17087072,14,1,1,false,?,k,17081648,false,1
17218176,14,1,1,false,?,k,764003,false,1
689748,6,0,1,false,?,k,550160,false,1
51104256,800,3,2,false,?,b1,17549824,false,1
67436544,6,0,1,false,?,k,16929840,false,1
17484160,56,0,3,true,?,k,829794,false,1
833650,26,0,2,true,?,k,755489,false,1
17152384,14,1,1,false,?,k,759909,false,1
17419104,562,1,4,false,?,c,17419056,false,1
17021552,6,0,1,false,?,k,762657,false,1
50776832,38,2,0,false,?,k,834146,false,1
67436544,38,2,0,false,?,k,67436544,false,1
17549936,106,1,2,false,?,c,17540656,false,1
34035712,108,2,1,false,?,k,17138704,false,1
34081280,4,0,0,false,?,k,16811296,false,1
50881792,82,3,0,false,?,b2,17326592,false,1
34366208,36,2,0,false,?,b2,17589008,false,1
764293,36,1,1,false,?,k,689440,false,1
17087024,108,1,2,false,?,c,762930,false,1
34383360,14,1,0,false,?,k,34382592,false,1
16955216,14,0,1,false,?,k,480306,false,1
34015232,39,0,3,true,?,k,554304,false,1
833362,7,0,1,true,?,k,816417,false,1
17414784,40,0,2,false,?,c,759874,false,1
34241280,36,2,0,false,?,b2,17479456,false,1
17021584,36,0,2,false,?,c,763731,false,1
17025920,6,0,1,false,?,k,17021024,false,1
67633152,84,2,0,false,?,k,67633152,false,1
51163904,10,1,0,false,?,k,17609472,false,1
17532224,800,3,2,false,?,k,545842,false,1
17091184,8,1,0,false,?,b1,17082160,false,1
34101504,86,0,3,false,?,c,17143808,false,1
34040832,26,0,2,true,?,k,17274432,false,1
17593904,36,1,2,false,?,c,815905,false,1
34028288,99,1,3,true,?,k,755506,false,1
